customerid,region,age
924445,New Zealand,32
930250,New Zealand,23
937095,New Zealand,23
944044,New Zealand,24
955806,New Zealand,32
957022,New Zealand,23
961234,New Zealand,28
964345,New Zealand,25
964891,New Zealand,20
973207,Australia,19
986780,New Zealand,21
998845,New Zealand,31
1001807,New Zealand,19
1009011,New Zealand,22
1015491,New Zealand,21
1019747,New Zealand,22
1020238,New Zealand,24
1024199,New Zealand,24
1038012,New Zealand,21
1051370,New Zealand,29
1058944,New Zealand,21
1070898,Australia,25
1159260,New Zealand,19
1234665,New Zealand,20
1235440,New Zealand,19
1240015,New Zealand,20
1262286,New Zealand,20
1271856,New Zealand,21
1276233,New Zealand,19
1395439,New Zealand,19
1534830,New Zealand,29
1578947,Australia,45
1682633,New Zealand,25
2160637,New Zealand,18
2320924,New Zealand,26
2335300,Australia,21
2378842,New Zealand,17
2434477,New Zealand,16
2497921,New Zealand,26
2555386,New Zealand,16
2598625,New Zealand,18
2607000,New Zealand,20
2634984,New Zealand,19
2643441,Australia,26
2648638,New Zealand,21
2649816,New Zealand,21
2706534,New Zealand,19
2725285,Australia,16
2757385,New Zealand,21
2759494,New Zealand,16
2835406,New Zealand,20
2862249,New Zealand,15
2866280,New Zealand,17
2918756,New Zealand,37
2920096,New Zealand,15
2928489,New Zealand,20
2934865,New Zealand,18
2984766,Australia,16
3008347,New Zealand,22
3062582,New Zealand,17
3067535,New Zealand,15
3136577,Australia,24
3195447,Australia,19
3208935,New Zealand,19
3258366,New Zealand,43
3271472,New Zealand,16
3318423,New Zealand,19
3422895,New Zealand,17
3477379,New Zealand,16
3507578,Australia,27
3540619,Australia,15
3575452,New Zealand,20
3665895,New Zealand,16
3688127,New Zealand,16
3712742,New Zealand,22
3726600,New Zealand,16
3772011,New Zealand,18
517723,New Zealand,33
3406771,Australia,19
241084,New Zealand,28
1388257,New Zealand,23
408101,New Zealand,23
1435042,New Zealand,25
3611958,New Zealand,36
218987,Australia,33
411673,New Zealand,25
795817,New Zealand,25
829859,New Zealand,23
960832,New Zealand,19
983882,Australia,19
1244001,Australia,33
2219573,New Zealand,18
3245466,New Zealand,17
3539610,New Zealand,15
918125,New Zealand,32
984517,Australia,30
1036371,Australia,30
3882236,Australia,27
3591461,Australia,19
779121,New Zealand,25
883285,New Zealand,23
1203334,New Zealand,22
1516700,New Zealand,19
1588339,Australia,19
2168089,Australia,18
2380738,New Zealand,17
2738387,Australia,17
3149176,Australia,28
3661655,New Zealand,20
3867440,Australia,19
28536,New Zealand,42
57509,New Zealand,16
74344,New Zealand,38
80019,New Zealand,38
107694,New Zealand,26
116504,New Zealand,44
120191,Australia,35
137692,New Zealand,34
143083,New Zealand,34
150530,New Zealand,42
157465,New Zealand,34
164770,New Zealand,46
164974,New Zealand,30
173289,New Zealand,39
179720,New Zealand,38
181723,New Zealand,50
182136,New Zealand,33
186310,New Zealand,50
190548,New Zealand,23
197653,New Zealand,36
205541,New Zealand,47
227376,New Zealand,37
239193,Australia,25
240277,New Zealand,33
242088,New Zealand,25
249107,Australia,34
264715,New Zealand,46
268210,New Zealand,15
275731,New Zealand,37
282523,Australia,28
289406,New Zealand,52
289596,New Zealand,27
290143,New Zealand,47
290326,New Zealand,27
290908,New Zealand,21
292611,New Zealand,28
296285,New Zealand,31
305624,New Zealand,30
305873,New Zealand,34
306099,Australia,18
306532,New Zealand,48
307419,New Zealand,34
308975,New Zealand,33
309512,New Zealand,50
313428,Australia,32
314011,New Zealand,42
314016,New Zealand,48
316989,New Zealand,36
318082,New Zealand,23
318505,New Zealand,48
318623,New Zealand,30
320572,New Zealand,47
321295,New Zealand,35
324799,New Zealand,54
325150,New Zealand,32
325330,New Zealand,47
326556,New Zealand,45
326776,New Zealand,52
328812,New Zealand,26
329237,New Zealand,26
329758,New Zealand,23
329875,New Zealand,44
330083,New Zealand,26
331444,New Zealand,42
332433,New Zealand,41
336297,Australia,27
338440,New Zealand,25
340433,New Zealand,50
341232,New Zealand,40
343555,New Zealand,28
344087,New Zealand,33
347100,Australia,33
347663,New Zealand,43
353152,New Zealand,24
354203,New Zealand,40
354722,New Zealand,48
361482,New Zealand,60
362022,New Zealand,36
363067,New Zealand,32
371306,New Zealand,28
379656,New Zealand,47
381485,New Zealand,32
383477,New Zealand,25
387586,New Zealand,35
388198,New Zealand,49
389380,New Zealand,24
391308,Australia,30
391776,New Zealand,30
392839,New Zealand,24
396167,New Zealand,44
401299,New Zealand,22
402782,New Zealand,36
407297,New Zealand,31
409034,Australia,26
410499,New Zealand,41
411898,New Zealand,21
414330,Australia,29
417541,New Zealand,30
418540,Australia,30
419610,New Zealand,25
421306,New Zealand,33
422032,New Zealand,52
422482,New Zealand,26
426939,New Zealand,54
428936,New Zealand,24
429885,New Zealand,46
442566,New Zealand,26
443245,New Zealand,25
444294,New Zealand,26
447824,New Zealand,35
447964,New Zealand,39
449301,New Zealand,37
451481,New Zealand,40
467361,New Zealand,34
474124,New Zealand,31
486285,New Zealand,35
495685,New Zealand,38
508988,New Zealand,22
516138,New Zealand,27
521845,New Zealand,36
530481,New Zealand,23
535509,New Zealand,32
538578,New Zealand,39
541166,Australia,29
541258,New Zealand,23
564852,Australia,27
565006,New Zealand,22
568277,Australia,22
572026,New Zealand,26
572459,Australia,21
578118,New Zealand,21
582464,Australia,24
584626,New Zealand,23
599624,Australia,24
627527,New Zealand,48
644193,Australia,24
645661,Australia,28
646065,Australia,22
655238,New Zealand,58
655991,New Zealand,23
658717,New Zealand,23
662627,Australia,27
662768,Australia,23
665131,New Zealand,40
678900,Australia,25
683120,New Zealand,65
708793,New Zealand,30
716627,Australia,47
719089,New Zealand,43
719962,Australia,35
721564,New Zealand,38
729434,New Zealand,48
734338,New Zealand,53
737308,New Zealand,51
738018,New Zealand,72
739701,New Zealand,23
747542,Australia,25
756342,New Zealand,32
758186,Australia,20
759010,New Zealand,20
763639,Australia,30
764828,New Zealand,24
774150,New Zealand,29
779242,Australia,27
781943,Australia,26
782018,New Zealand,26
785716,Australia,25
785728,New Zealand,23
786320,New Zealand,22
787550,Australia,24
790598,Australia,26
798629,Australia,27
799963,Australia,26
806282,New Zealand,26
806377,Australia,27
809278,Australia,29
810104,New Zealand,26
811697,New Zealand,35
812538,Australia,23
834658,Australia,24
837556,Australia,22
837918,New Zealand,51
849819,Australia,24
851500,Australia,19
865511,Australia,31
869343,Australia,23
871052,New Zealand,55
874933,Australia,20
878384,New Zealand,27
878750,Australia,23
888672,Australia,20
892941,New Zealand,25
893589,New Zealand,28
898143,New Zealand,33
899326,Australia,24
902802,New Zealand,56
912848,New Zealand,21
917821,Australia,21
919479,Australia,26
920295,Australia,23
924121,Australia,26
925892,New Zealand,48
927557,New Zealand,18
931843,New Zealand,38
933029,New Zealand,22
933145,New Zealand,24
933709,Australia,21
938667,Australia,24
942512,New Zealand,22
944198,New Zealand,55
944282,Australia,22
944535,Australia,25
946181,New Zealand,30
950726,New Zealand,31
954459,Australia,26
957145,Australia,22
957768,New Zealand,18
962644,Australia,25
966067,Australia,27
973931,New Zealand,56
974041,New Zealand,24
978004,Australia,27
978684,New Zealand,54
987605,Australia,30
988795,New Zealand,22
991230,Australia,22
992889,New Zealand,56
993626,New Zealand,31
993733,Australia,35
994839,Australia,23
995660,New Zealand,55
997924,Australia,29
999079,New Zealand,36
1011349,Australia,27
1014248,New Zealand,50
1015513,Australia,32
1016286,New Zealand,22
1018265,New Zealand,39
1018516,Australia,23
1025457,Australia,26
1039636,Australia,20
1041101,Australia,26
1043575,Australia,25
1045660,New Zealand,21
1051021,Australia,25
1054980,New Zealand,22
1056301,New Zealand,34
1070995,Australia,27
1071365,Australia,24
1076827,Australia,21
1086519,Australia,22
1087276,Australia,19
1096431,Australia,22
1131402,New Zealand,28
1155932,Australia,19
1163302,New Zealand,50
1164469,New Zealand,21
1166276,Australia,20
1182099,New Zealand,22
1209833,Australia,22
1210263,New Zealand,37
1222687,New Zealand,20
1248196,New Zealand,51
1303289,Australia,19
1332546,New Zealand,27
1390467,Australia,19
1461585,Australia,24
1467716,Australia,22
1473244,Australia,21
1474146,Australia,22
1485016,Australia,22
1492091,Australia,20
1495199,New Zealand,23
1519654,Australia,24
1522731,Australia,23
1531364,New Zealand,27
1549344,Australia,37
1582172,New Zealand,26
1600629,New Zealand,18
1604741,Australia,20
1604896,New Zealand,22
1682901,New Zealand,21
1682904,Australia,22
1682958,Australia,25
1683034,New Zealand,23
1683160,New Zealand,27
2149689,Australia,21
2173864,Australia,21
2191119,Australia,15
2199162,New Zealand,18
2208780,Australia,23
2233759,New Zealand,22
2243198,New Zealand,21
2246135,Australia,20
2284066,Australia,20
2290250,Australia,19
2306709,Australia,21
2310066,Australia,19
2321712,Australia,19
2358754,Australia,27
2396045,New Zealand,20
2437197,New Zealand,17
2441266,New Zealand,19
2490581,New Zealand,23
2526645,USA,23
2550457,New Zealand,52
2564881,New Zealand,18
2583003,Australia,21
2620850,New Zealand,22
2628207,Australia,19
2630858,Australia,20
2637288,New Zealand,20
2641211,New Zealand,21
2653234,Australia,26
2678214,New Zealand,16
2683906,Australia,21
2700252,Australia,19
2702538,New Zealand,20
2704794,New Zealand,52
2710577,New Zealand,35
2749469,New Zealand,22
2760240,New Zealand,17
2763394,USA,24
2772628,Australia,24
2785126,USA,25
2810855,New Zealand,21
2837521,New Zealand,21
2852910,New Zealand,50
2884447,Australia,20
2891752,New Zealand,50
2910394,Australia,27
2911122,Australia,20
2928250,Australia,20
2928655,Australia,18
2930571,New Zealand,19
2939245,Australia,20
2953959,Australia,21
2955979,Australia,20
3002541,Australia,15
3005681,Australia,21
3006281,Australia,2
3022484,Australia,19
3036322,New Zealand,29
3053132,New Zealand,16
3089260,Australia,27
3112680,Australia,19
3112837,New Zealand,24
3113350,Australia,14
3122784,Australia,22
3134988,Australia,20
3157525,Australia,30
3162907,USA,24
3165090,Australia,21
3175406,Australia,25
3176478,Australia,34
3202132,Australia,15
3216972,USA,22
3244458,Australia,26
3260706,Australia,18
3261831,Australia,20
3268625,New Zealand,15
3269356,New Zealand,16
3272412,Australia,35
3279242,Australia,18
3290219,Australia,19
3291392,Australia,19
3294548,New Zealand,27
3306766,Australia,22
3347187,Australia,21
3350798,New Zealand,52
3357372,New Zealand,20
3368586,Australia,21
3377894,Australia,23
3384449,New Zealand,19
3401117,Australia,19
3413765,Australia,19
3419099,Australia,18
3427690,Australia,18
3432372,New Zealand,18
3435776,Australia,18
3453297,New Zealand,25
3462345,Australia,25
3467888,Australia,25
3467955,Australia,17
3479686,Australia,19
3484504,Australia,21
3489526,Australia,19
3495174,Australia,21
3506908,New Zealand,22
3557889,Australia,20
3562558,Australia,17
3575891,Australia,48
3607514,Australia,19
3614816,Australia,31
3620560,Australia,16
3646499,Australia,18
3720742,Australia,26
3787774,Australia,24
3839166,New Zealand,54
3858322,Australia,22
3864361,New Zealand,19
3872331,Australia,29
875279,Australia,63
3304424,Australia,20
2229582,New Zealand,18
2669007,New Zealand,18
89154,New Zealand,41
131560,New Zealand,25
167660,New Zealand,43
180736,New Zealand,30
198783,Australia,26
262737,New Zealand,30
284561,Australia,27
295008,Australia,27
295645,New Zealand,38
312195,Australia,36
324551,Australia,27
329478,Australia,34
414801,New Zealand,39
456916,Australia,32
487311,New Zealand,40
515024,New Zealand,26
573613,New Zealand,26
588894,New Zealand,47
648303,Australia,24
685200,New Zealand,30
705768,New Zealand,24
756049,New Zealand,45
782865,New Zealand,24
791688,New Zealand,22
796887,Australia,24
847739,New Zealand,23
893927,Australia,23
895566,Australia,23
921731,Australia,25
928771,Australia,51
929368,New Zealand,23
936274,New Zealand,27
938181,Australia,21
944336,Australia,21
959395,New Zealand,42
959594,New Zealand,20
966701,Australia,29
1011051,New Zealand,45
1017569,Australia,28
1131903,Australia,20
1214978,New Zealand,20
1380493,Australia,22
1427276,New Zealand,37
1556487,Australia,21
1557442,New Zealand,21
1586869,Australia,22
1682842,Australia,21
1683105,New Zealand,19
1689168,New Zealand,20
2164588,Australia,26
2236015,New Zealand,53
2240776,Australia,19
2289286,Australia,19
2343060,Australia,21
2637341,Australia,25
2686336,Australia,26
2729208,New Zealand,21
2794207,New Zealand,33
2885333,Australia,16
2922903,New Zealand,24
2987322,Australia,18
3027012,Australia,19
3129264,Australia,22
3211925,Australia,20
3232036,New Zealand,16
3443701,Australia,22
3463093,Australia,31
3469549,Australia,21
3541125,Australia,16
3638176,Australia,24
632804,New Zealand,25
200611,New Zealand,45
861507,Australia,32
2855590,Australia,17
2857951,New Zealand,20
3218379,New Zealand,16
542836,New Zealand,33
2265204,New Zealand,20
2425116,Australia,23
121613,New Zealand,28
128634,New Zealand,26
163814,New Zealand,29
240055,New Zealand,51
264227,New Zealand,29
292088,New Zealand,26
334349,New Zealand,45
340091,Australia,39
350520,New Zealand,27
358632,Australia,23
384573,Australia,32
386826,New Zealand,26
398827,New Zealand,30
426090,New Zealand,26
433888,New Zealand,24
472797,Australia,27
474082,New Zealand,24
476644,Australia,26
494893,New Zealand,29
520224,New Zealand,26
533467,New Zealand,49
627346,New Zealand,28
645989,Australia,36
662249,Australia,27
691996,New Zealand,21
718063,New Zealand,29
759253,New Zealand,21
789073,Australia,26
802345,New Zealand,23
804854,Australia,27
873184,Australia,22
886136,Australia,23
889988,New Zealand,22
899188,Australia,21
902132,New Zealand,22
907169,Australia,24
912795,Australia,20
918352,New Zealand,34
929627,Australia,21
934268,Australia,22
934629,Australia,27
935810,Australia,41
936846,Australia,21
937336,New Zealand,34
946210,Australia,24
961119,New Zealand,27
965411,Australia,23
968641,Australia,21
970037,New Zealand,36
1027609,Australia,21
1033337,Australia,22
1037723,Australia,20
1114435,Australia,21
1230210,Australia,24
1273614,New Zealand,22
1370620,Australia,20
1374393,New Zealand,20
1537742,Australia,24
1547163,New Zealand,2
1579807,Australia,19
1602808,New Zealand,19
1683241,Australia,17
1683273,New Zealand,23
2192688,Australia,17
2193931,Australia,28
2227232,New Zealand,19
2278183,Australia,22
2293193,Australia,30
2339389,Australia,21
2428969,New Zealand,19
2444643,New Zealand,20
2514122,New Zealand,17
2564772,New Zealand,20
2681239,New Zealand,24
2742104,New Zealand,16
2766699,Australia,20
2797917,New Zealand,15
2851545,Australia,21
2869973,New Zealand,121
2889502,New Zealand,17
2928845,Australia,19
2960778,New Zealand,18
2968106,Australia,16
2997644,Australia,16
3030890,Australia,27
3040458,New Zealand,15
3045697,New Zealand,15
3054883,Australia,31
3068880,New Zealand,18
3069309,Australia,19
3083382,Australia,22
3103973,Australia,18
3125693,New Zealand,19
3138256,Australia,20
3142740,Australia,16
3185386,Australia,19
3195370,Australia,24
3205872,New Zealand,15
3207473,Australia,17
3223863,Australia,19
3249132,Australia,27
3254317,Australia,22
3254502,Australia,22
3275527,New Zealand,17
3288082,New Zealand,39
3302075,Australia,17
3341027,Australia,17
3368735,Australia,43
3420516,Australia,24
3422620,New Zealand,15
3423358,Australia,17
3423566,Australia,17
3454354,Australia,20
3555378,Australia,17
3589477,New Zealand,17
3701765,Australia,16
3747063,Australia,18
3765290,Australia,15
3786961,Australia,15
2287908,Australia,18
261291,New Zealand,27
332876,Australia,36
337551,New Zealand,39
379299,Australia,33
536306,New Zealand,33
614048,New Zealand,19
681804,Australia,26
754640,Australia,21
757137,Australia,24
760316,New Zealand,28
803788,New Zealand,25
834722,New Zealand,31
838469,New Zealand,33
868165,New Zealand,23
884943,Australia,24
891078,New Zealand,20
911199,New Zealand,22
964731,New Zealand,23
1016481,Australia,22
1144397,New Zealand,19
1350912,New Zealand,18
1386832,Australia,29
1407737,Australia,22
1475175,Australia,27
1532592,New Zealand,21
1585631,Australia,21
1682049,New Zealand,25
1682449,New Zealand,20
1683400,New Zealand,25
2243203,New Zealand,21
2358149,Australia,17
2383186,Australia,22
2388838,New Zealand,22
2546369,Australia,24
2603927,New Zealand,17
2808010,New Zealand,20
2845659,Australia,30
2864495,New Zealand,21
2884315,Australia,20
3066574,Australia,28
3082584,Australia,25
3321823,New Zealand,19
3563206,Australia,19
407353,New Zealand,25
1393283,New Zealand,18
1107445,New Zealand,20
480552,New Zealand,29
952056,New Zealand,23
955358,New Zealand,20
962309,New Zealand,25
1012959,New Zealand,25
2335869,New Zealand,21
2671718,Australia,20
3237280,Australia,23
759336,Australia,22
1059222,Australia,18
508689,Australia,27
813588,New Zealand,23
938468,New Zealand,22
1049892,Australia,26
1581071,New Zealand,18
1683324,New Zealand,19
1683334,New Zealand,21
2432186,Australia,21
2450604,New Zealand,23
2463601,New Zealand,20
3473698,Australia,17
3642148,Australia,22
638227,Australia,25
2441071,New Zealand,22
2293562,Australia,22
342508,New Zealand,27
310342,New Zealand,37
2526313,Australia,21
3549424,New Zealand,22
362491,New Zealand,23
374958,New Zealand,23
513613,New Zealand,30
598538,New Zealand,33
804052,New Zealand,23
862441,Australia,23
913181,Australia,19
962361,New Zealand,23
1360771,Australia,19
1404871,Australia,17
1410556,Australia,19
1454667,Australia,24
1460623,Australia,24
1481718,Australia,25
1523382,Australia,19
1555737,Australia,24
1683370,New Zealand,21
1683387,Australia,23
1683388,New Zealand,20
2168160,Australia,18
2316485,New Zealand,18
2318048,Australia,18
2445917,New Zealand,29
2686373,Australia,18
2777798,Australia,19
2815833,New Zealand,20
2827974,USA,21
2927642,Australia,19
3039810,Australia,20
3047369,Australia,17
3048853,Australia,21
3114362,Australia,26
3154363,Australia,18
3209438,Australia,18
3236833,Australia,17
3287760,Australia,18
3367707,Australia,19
3409578,Australia,19
3466146,New Zealand,17
3494129,USA,29
3551866,Australia,18
3704330,Australia,18
3817591,Australia,18
3835399,United States,25
1402304,Australia,23
2262822,Australia,30
719304,New Zealand,32
520317,New Zealand,25
1385177,New Zealand,25
1683408,New Zealand,17
2983300,Australia,25
3193785,Australia,20
987452,Australia,41
906732,New Zealand,23
930258,New Zealand,23
954222,New Zealand,20
1176348,New Zealand,25
2616277,New Zealand,20
3029019,New Zealand,16
3230048,New Zealand,20
3399911,New Zealand,19
3651035,New Zealand,19
21026,New Zealand,37
337793,New Zealand,26
849998,New Zealand,21
3350046,Australia,19
673546,New Zealand,28
945581,New Zealand,27
3007792,New Zealand,17
847091,Australia,25
1533774,New Zealand,23
953638,Australia,41
16020,New Zealand,37
160562,New Zealand,33
181445,New Zealand,51
192062,Australia,25
223517,New Zealand,33
239588,New Zealand,37
244206,New Zealand,29
320400,New Zealand,47
325352,New Zealand,36
646197,Australia,23
718207,Australia,23
761180,New Zealand,21
779549,New Zealand,21
890243,Australia,26
934292,New Zealand,33
1014314,Australia,19
1025950,Australia,26
1032231,Australia,36
1055588,Australia,26
1532274,New Zealand,23
1596026,New Zealand,21
2593428,Australia,26
2720433,Australia,25
2767550,New Zealand,21
2792273,New Zealand,23
2801952,Australia,19
3221950,Australia,23
3793608,Australia,20
22237,New Zealand,54
593619,New Zealand,29
2548054,New Zealand,18
1022694,New Zealand,43
807551,Australia,25
1021366,New Zealand,28
2888916,Australia,29
3400,New Zealand,57
54449,New Zealand,35
78309,New Zealand,52
136103,New Zealand,45
186450,New Zealand,40
191371,New Zealand,44
280254,Australia,56
306322,New Zealand,34
332497,New Zealand,40
336927,New Zealand,59
353278,Australia,35
364176,Australia,60
457307,New Zealand,48
694534,Australia,30
700657,New Zealand,30
703172,New Zealand,40
759359,Australia,29
759717,Australia,22
858534,New Zealand,40
918394,Australia,24
944649,New Zealand,40
955407,Australia,34
980139,New Zealand,27
982014,New Zealand,52
1036999,New Zealand,28
2229026,New Zealand,56
2380559,New Zealand,19
2475094,New Zealand,46
2815916,New Zealand,17
2852144,New Zealand,21
2859408,Australia,17
3027427,Australia,22
3051521,Australia,17
3296959,USA,23
3330332,Australia,16
3477223,Australia,23
229507,New Zealand,53
397928,Australia,34
409728,New Zealand,46
542053,New Zealand,39
761639,New Zealand,32
805533,New Zealand,57
812554,New Zealand,48
991690,Australia,56
3106375,Australia,22
804601,Australia,22
1505495,Australia,20
714962,New Zealand,27
888476,Australia,24
919206,New Zealand,29
974510,New Zealand,27
1006720,New Zealand,23
2863,New Zealand,14
20439,New Zealand,29
118104,New Zealand,50
204981,Australia,47
290972,New Zealand,25
291773,New Zealand,51
294024,New Zealand,53
307905,New Zealand,64
316206,New Zealand,26
322539,New Zealand,47
333680,New Zealand,59
335023,Australia,28
343805,New Zealand,29
405582,New Zealand,24
433617,Australia,34
522922,Australia,27
537534,New Zealand,29
612735,Australia,25
635946,Australia,34
639232,Australia,27
646180,New Zealand,33
663170,New Zealand,57
663327,Australia,21
717493,Australia,27
730985,Australia,34
745727,New Zealand,22
826622,Australia,23
896019,Australia,23
931700,New Zealand,47
1028266,Australia,31
1066875,Australia,26
1156430,New Zealand,47
1170951,Australia,23
1201203,Australia,22
1207094,Australia,17
1312169,New Zealand,20
1333998,New Zealand,20
1340508,Australia,19
1559951,Australia,28
1580716,New Zealand,18
2438481,New Zealand,21
2473861,Australia,28
2575209,Australia,24
2732282,USA,21
2742591,Australia,58
2790625,USA,22
2791871,New Zealand,23
2883754,Australia,28
2953526,Australia,19
3023982,New Zealand,27
3053102,Australia,30
3055743,USA,22
3127771,Australia,22
3130677,Australia,27
3138101,Australia,22
3332695,Australia,31
3473763,Australia,25
3792751,Australia,19
3879603,Australia,20
591275,Australia,23
424492,New Zealand,26
476615,New Zealand,30
918486,New Zealand,30
1573134,New Zealand,26
1204417,New Zealand,20
955612,Australia,21
3461177,Australia,21
3360482,New Zealand,15
921394,Australia,25
1592628,Australia,19
1600470,New Zealand,18
2717391,USA,20
3337839,Australia,18
734548,New Zealand,23
968294,New Zealand,22
2430588,New Zealand,20
3033956,Australia,16
736339,New Zealand,45
449537,New Zealand,30
1569707,New Zealand,19
1610830,Australia,25
3278041,Australia,26
2241003,Australia,23
3402867,Australia,21
989007,New Zealand,21
727433,New Zealand,33
357130,New Zealand,36
608997,Australia,22
3640225,Australia,38
3013814,New Zealand,17
3228290,USA,28
2897055,Australia,45
2943522,Australia,22
1029405,Australia,27
873208,Australia,35
473004,Australia,39
998707,New Zealand,46
1159997,New Zealand,20
683331,New Zealand,26
1424609,Australia,47
921322,Australia,30
790386,New Zealand,24
852903,Australia,24
2641789,Australia,19
45675,New Zealand,35
117932,New Zealand,28
183440,New Zealand,41
210339,Australia,44
218704,New Zealand,28
239565,New Zealand,37
265608,New Zealand,44
277965,New Zealand,22
316617,New Zealand,42
330683,New Zealand,25
366205,New Zealand,44
377610,New Zealand,26
388092,New Zealand,24
475319,New Zealand,27
491934,Australia,24
501806,Australia,32
527145,New Zealand,27
725420,Australia,30
760293,Australia,30
770948,New Zealand,22
771924,New Zealand,24
928538,Australia,30
958771,Australia,63
986296,Australia,22
998855,Australia,25
1003175,New Zealand,45
1020119,Australia,43
1020656,New Zealand,38
1032511,Australia,27
1109243,Australia,47
1225196,Australia,22
1269754,New Zealand,27
1398913,Australia,30
1422004,New Zealand,19
1457677,New Zealand,44
1683750,New Zealand,23
2240047,Australia,29
2484470,New Zealand,21
2619723,Australia,21
2637447,New Zealand,31
2662232,New Zealand,30
2709174,Australia,24
3468082,Australia,17
3506756,Australia,26
3842287,Australia,44
3112570,USA,24
1405513,New Zealand,33
394536,Australia,27
599131,New Zealand,30
776169,New Zealand,25
952305,Australia,30
1025990,New Zealand,33
1344331,Australia,26
1551669,New Zealand,22
2340217,Australia,19
2778241,New Zealand,29
2913804,Australia,18
3369874,USA,31
3747362,Australia,20
987290,New Zealand,20
2697400,Australia,49
2432724,New Zealand,20
3557797,Australia,22
537815,New Zealand,23
1019259,Australia,25
1416897,New Zealand,23
3580394,Australia,24
934874,Australia,29
2973883,USA,26
3576861,Australia,20
938287,Australia,21
128116,New Zealand,25
152203,New Zealand,26
211939,New Zealand,26
355494,New Zealand,25
408960,New Zealand,28
411148,Australia,27
439960,Australia,26
516699,New Zealand,23
519271,New Zealand,26
542037,New Zealand,30
542644,New Zealand,31
570586,New Zealand,23
575742,New Zealand,22
596174,New Zealand,25
625120,Australia,26
649669,Australia,22
660629,Australia,0
690956,Australia,29
734376,New Zealand,23
742274,New Zealand,25
764566,Australia,22
774043,New Zealand,21
788943,New Zealand,23
830792,New Zealand,25
846005,New Zealand,22
851846,Australia,21
879672,New Zealand,23
917598,Australia,20
920421,Australia,23
920817,New Zealand,29
921687,Australia,25
923199,Australia,31
926709,New Zealand,22
929685,New Zealand,22
933190,New Zealand,22
959041,Australia,23
977586,New Zealand,22
1021951,Australia,23
1022164,Australia,23
1044281,Australia,33
1052839,New Zealand,22
1083953,Australia,23
1087246,New Zealand,23
1135309,New Zealand,22
1141550,New Zealand,22
1305030,New Zealand,18
1342427,Australia,21
1347960,Australia,21
1406257,New Zealand,22
1428464,New Zealand,23
1557474,Australia,21
1601409,New Zealand,21
1604659,Australia,20
1610787,Australia,22
1612400,Australia,23
1683883,New Zealand,19
1712605,New Zealand,22
2185890,Australia,22
2436945,New Zealand,33
2617966,USA,23
2658601,USA,24
2708964,New Zealand,19
2714233,New Zealand,22
2757085,New Zealand,23
2794866,New Zealand,22
2868896,New Zealand,23
2869256,New Zealand,21
2890069,Australia,22
2893325,Australia,18
2905415,Australia,20
2926754,Australia,23
3008130,Australia,20
3014954,New Zealand,23
3038917,Australia,19
3070617,Australia,16
3081127,New Zealand,16
3083846,Australia,20
3099002,New Zealand,20
3105020,USA,22
3116395,Australia,23
3124011,Australia,21
3200231,Australia,26
3207182,New Zealand,21
3327644,Australia,22
3339693,Australia,20
3366702,New Zealand,22
3510511,Australia,19
3533940,New Zealand,22
3642030,Australia,19
3649911,Australia,23
3667649,Australia,19
3681726,Australia,23
3746451,Australia,21
2263548,Australia,19
1016077,Australia,27
323591,New Zealand,26
347700,New Zealand,26
369591,New Zealand,26
495575,Australia,26
541047,Australia,25
549137,New Zealand,26
560607,Australia,25
580565,Australia,23
580601,Australia,26
656090,New Zealand,38
657934,Australia,25
736208,New Zealand,24
788547,New Zealand,23
811024,New Zealand,40
818886,Australia,31
853595,New Zealand,26
926296,Australia,27
937022,New Zealand,25
969491,New Zealand,28
971496,New Zealand,26
974074,Australia,24
975900,Australia,30
984869,Australia,24
997204,Australia,24
1018055,New Zealand,23
1034242,Australia,25
1127675,New Zealand,24
1194423,Australia,27
1357730,Australia,22
1386758,Australia,29
1387224,Australia,28
1468573,Australia,25
1473819,Australia,27
1568632,Australia,25
1684533,New Zealand,28
2260452,Australia,30
2630057,Australia,23
2658071,Australia,25
2755507,Australia,29
2780965,Australia,21
2784341,USA,23
2785695,Australia,31
2880308,New Zealand,18
2881495,Australia,19
2887542,Australia,21
2930184,Australia,17
3020776,New Zealand,23
3116203,Australia,25
3191137,Australia,26
3237566,New Zealand,28
3263427,Australia,25
3268333,New Zealand,27
3280471,New Zealand,27
3313790,Australia,27
3403719,Australia,27
3472961,Australia,19
3574780,Australia,44
249970,New Zealand,29
613023,Australia,30
917549,New Zealand,27
944012,New Zealand,24
2781325,Australia,20
3797584,Australia,29
613737,New Zealand,29
3745686,Australia,23
248298,New Zealand,28
738714,New Zealand,24
1026191,New Zealand,21
2286557,Australia,33
2696209,Australia,27
3455797,Australia,23
3760050,Australia,21
174653,Australia,33
909163,New Zealand,26
2349762,New Zealand,31
635215,Australia,32
3766,New Zealand,31
54883,New Zealand,30
114846,New Zealand,27
117508,New Zealand,30
120466,New Zealand,31
127236,New Zealand,28
128361,New Zealand,31
130263,New Zealand,27
134812,New Zealand,27
136375,New Zealand,27
139171,New Zealand,31
150192,Australia,30
160018,New Zealand,28
166187,New Zealand,32
168785,New Zealand,29
176619,New Zealand,27
181111,New Zealand,31
184527,New Zealand,29
197916,New Zealand,25
206294,New Zealand,31
206951,New Zealand,26
207609,Australia,28
217809,New Zealand,28
218396,New Zealand,25
218788,New Zealand,25
229205,New Zealand,29
235574,Australia,29
