customerid,region,age
3578729,Australia,21
3616643,Australia,22
3699029,Australia,17
3801713,USA,23
3811826,Australia,20
3860993,Australia,22
3892917,USA,22
3255125,Australia,20
1102516,Australia,24
1261020,New Zealand,17
2772280,New Zealand,17
2842158,New Zealand,20
2989831,Australia,18
3448250,New Zealand,13
1304475,Australia,20
1525287,Australia,22
3407968,Australia,21
129779,New Zealand,39
3358473,New Zealand,17
189543,New Zealand,44
240954,New Zealand,30
290888,New Zealand,26
306908,New Zealand,45
321010,New Zealand,26
332203,New Zealand,26
340390,Australia,44
346221,New Zealand,39
346676,New Zealand,31
372775,New Zealand,27
381647,Australia,27
383833,Australia,29
385505,New Zealand,44
386019,New Zealand,38
410557,Australia,30
423545,New Zealand,30
438940,New Zealand,22
536789,Australia,39
547679,New Zealand,24
613615,New Zealand,25
617024,New Zealand,26
624759,New Zealand,29
624818,New Zealand,42
631091,New Zealand,41
676427,Australia,28
712591,Australia,23
724919,Australia,34
725647,New Zealand,26
735666,New Zealand,23
745780,New Zealand,30
750214,New Zealand,21
757216,New Zealand,26
773763,New Zealand,21
811574,Australia,23
814179,New Zealand,25
876577,New Zealand,27
883427,New Zealand,25
891607,New Zealand,21
927172,Australia,25
933401,New Zealand,29
937616,Australia,30
945685,Australia,27
955626,New Zealand,20
957582,New Zealand,28
958129,Australia,24
965616,Australia,28
973673,New Zealand,28
983837,New Zealand,42
987027,Australia,22
992134,Australia,23
1019958,Australia,38
1021638,New Zealand,22
1021866,Australia,23
1025009,Australia,20
1033895,New Zealand,24
1045428,New Zealand,41
1048210,New Zealand,21
1056398,Australia,32
1091078,Australia,27
1106033,Australia,21
1113918,New Zealand,18
1117245,New Zealand,24
1134735,New Zealand,20
1183464,Australia,23
1219488,Australia,28
1220755,New Zealand,26
1226722,New Zealand,19
1276404,New Zealand,27
1291918,New Zealand,19
1302954,New Zealand,18
1334097,Australia,26
1412779,New Zealand,22
1472629,Australia,18
1476636,New Zealand,22
1563678,New Zealand,19
1585911,Australia,22
1603594,Australia,32
1626905,Australia,32
1723687,New Zealand,19
2148219,New Zealand,19
2162517,Australia,21
2163331,New Zealand,19
2163523,Australia,17
2194274,New Zealand,19
2202019,Australia,28
2218852,Australia,26
2295359,Australia,18
2356021,New Zealand,23
2378886,New Zealand,23
2389396,New Zealand,18
2432002,New Zealand,20
2433556,Australia,20
2489682,New Zealand,24
2502651,New Zealand,18
2513019,New Zealand,24
2570703,Australia,21
2622110,New Zealand,17
2634688,New Zealand,18
2656950,Australia,21
2658561,New Zealand,16
2689209,New Zealand,23
2717481,USA,24
2728154,Australia,27
2733893,USA,23
2741713,New Zealand,20
2752319,USA,22
2755035,Australia,17
2768141,New Zealand,20
2771279,USA,20
2793207,New Zealand,18
2793498,New Zealand,18
2805767,USA,23
2806100,New Zealand,24
2809273,New Zealand,19
2810603,New Zealand,20
2815247,New Zealand,26
2859611,USA,30
2894017,Australia,16
2899484,New Zealand,26
2907266,New Zealand,20
2908649,USA,27
2916851,Australia,16
2919555,New Zealand,22
2948795,USA,19
2950970,New Zealand,18
2952889,Australia,23
2994500,Australia,17
3007815,Australia,14
3056034,USA,19
3061624,Australia,20
3062137,Australia,27
3063941,Australia,31
3072992,USA,20
3096611,USA,26
3104707,Australia,20
3110329,Australia,21
3114620,Australia,22
3125395,New Zealand,26
3133776,United States,24
3154127,USA,19
3154749,USA,1
3165447,USA,21
3184313,USA,23
3190200,Australia,18
3192876,New Zealand,24
3205322,Australia,15
3215628,Australia,20
3219103,Australia,18
3249065,Australia,20
3262522,United States,21
3265386,Australia,21
3267082,Australia,20
3270707,USA,24
3273003,Australia,19
3288006,USA,24
3313780,Australia,19
3316807,Australia,22
3402837,Australia,38
3429523,Australia,16
3433785,New Zealand,19
3440687,New Zealand,16
3469661,Australia,18
3488689,New Zealand,44
3510590,Australia,21
3517580,United States,28
3522110,Australia,19
3533120,Australia,22
3551759,Australia,20
3558962,Australia,21
3566768,Australia,20
3591000,New Zealand,20
3607128,Australia,18
3610174,New Zealand,21
3635264,Australia,22
3642204,Australia,22
3673851,Australia,1
3702012,Australia,19
3705410,USA,19
3707273,USA,25
3710257,Australia,26
3760535,USA,29
3779444,Australia,16
3793742,USA,23
3800587,USA,19
3884263,New Zealand,22
962141,Australia,30
2827570,USA,22
1543129,New Zealand,25
689313,New Zealand,21
1194087,New Zealand,21
638268,New Zealand,23
2647624,New Zealand,28
2926635,USA,24
3135993,USA,19
3749596,USA,20
920629,New Zealand,27
3215228,Australia,14
2369420,New Zealand,19
948051,New Zealand,25
3726877,Australia,19
2700168,New Zealand,23
3332878,Australia,18
1447386,Australia,23
3226590,New Zealand,20
3494258,USA,19
3570803,Australia,18
1313243,Australia,19
1453560,Australia,22
1588515,Australia,21
2456029,Australia,18
2725808,Australia,19
184686,New Zealand,28
394591,Australia,33
658241,New Zealand,30
954255,New Zealand,44
1612559,Australia,24
2625140,Australia,20
433903,Australia,34
3428367,Australia,16
2667590,Australia,20
559666,Australia,29
2834194,New Zealand,32
1591671,Australia,23
3667268,Australia,15
19330,New Zealand,50
140086,New Zealand,41
143452,New Zealand,55
167777,New Zealand,33
171486,New Zealand,28
187527,New Zealand,55
203548,New Zealand,54
218909,New Zealand,51
227042,New Zealand,31
230066,New Zealand,25
260833,New Zealand,30
290965,New Zealand,29
305962,New Zealand,36
318967,New Zealand,26
324335,New Zealand,41
326530,New Zealand,29
333986,New Zealand,67
336533,New Zealand,25
339771,New Zealand,34
353944,New Zealand,39
358294,New Zealand,35
360548,New Zealand,37
364242,New Zealand,27
377348,New Zealand,67
377606,New Zealand,66
379045,New Zealand,31
390062,Australia,28
393153,Australia,33
393747,New Zealand,29
397063,New Zealand,29
403926,New Zealand,67
410810,New Zealand,51
441704,New Zealand,26
441991,New Zealand,45
458820,Australia,26
494024,New Zealand,54
506299,Australia,32
506351,Australia,25
541366,Australia,24
572632,Australia,20
583424,Australia,40
605133,New Zealand,26
627625,Australia,24
644597,Australia,22
658647,Australia,37
702102,New Zealand,53
718822,Australia,33
759208,New Zealand,41
771187,Australia,26
771364,Australia,24
775529,Australia,30
792559,Australia,28
798288,Australia,29
798836,New Zealand,30
857780,New Zealand,50
879185,Australia,53
882517,New Zealand,31
897496,New Zealand,28
897548,New Zealand,58
914509,Australia,24
919601,New Zealand,28
936557,New Zealand,59
938288,Australia,42
946545,Australia,22
951304,Australia,32
954437,New Zealand,30
954829,Australia,28
962760,New Zealand,31
982281,Australia,23
1032175,Australia,29
1037266,Australia,26
1118481,New Zealand,50
1345658,Australia,24
1424049,New Zealand,26
1461577,Australia,19
1466272,New Zealand,27
1486296,Australia,22
1525626,Australia,21
1560022,Australia,20
1633689,New Zealand,50
2171640,Australia,41
2193816,New Zealand,22
2210061,Australia,33
2286037,Australia,27
2312894,New Zealand,23
2345903,Australia,56
2376292,Australia,23
2401768,New Zealand,21
2415456,New Zealand,23
2465441,Australia,18
2516259,New Zealand,30
2575152,Australia,20
2599113,Australia,22
2653675,New Zealand,19
2670761,Australia,19
2714205,New Zealand,31
2733305,New Zealand,52
2755829,Australia,19
2832215,Australia,32
2877568,Australia,20
2889786,New Zealand,22
2893105,Australia,21
2898444,New Zealand,17
2920607,New Zealand,34
2925148,Australia,20
2933392,Australia,19
2962025,Australia,42
2991998,Australia,21
3080948,USA,22
3136620,USA,20
3160950,New Zealand,30
3195864,Australia,20
3223965,USA,28
3249520,Australia,22
3315578,New Zealand,49
3325366,Australia,17
3415450,Australia,16
3456645,Australia,17
3596780,New Zealand,27
3602051,Australia,56
3619909,Australia,18
3648802,Australia,24
3657124,Australia,13
3713098,Australia,23
3737167,New Zealand,20
3756148,New Zealand,14
427993,New Zealand,27
662706,New Zealand,36
834331,New Zealand,27
956773,New Zealand,21
966685,New Zealand,46
986602,New Zealand,22
1005451,New Zealand,23
1051632,Australia,19
2181808,New Zealand,19
2461798,Australia,21
2711102,New Zealand,23
2782293,New Zealand,17
2956718,Australia,18
3219414,Australia,16
3264638,New Zealand,16
3284799,Australia,28
3499367,United States,21
3549863,Australia,21
3574438,Australia,21
3717398,Australia,22
3809932,Australia,21
3493097,Australia,33
946994,New Zealand,20
995219,New Zealand,20
1020500,New Zealand,23
1091814,Australia,21
2873331,New Zealand,20
3435985,Australia,16
3525096,Australia,20
2720753,New Zealand,20
2924855,New Zealand,25
3830857,Australia,18
3271447,Australia,21
2925702,New Zealand,20
2965079,Australia,19
2329399,Australia,21
257038,New Zealand,34
313803,New Zealand,40
317135,New Zealand,56
517,New Zealand,38
58456,New Zealand,33
83449,New Zealand,33
113219,New Zealand,39
120010,New Zealand,30
124079,New Zealand,30
127741,New Zealand,27
130214,New Zealand,35
130606,New Zealand,28
131747,New Zealand,31
133690,New Zealand,36
136302,New Zealand,25
139204,New Zealand,35
142582,New Zealand,32
143446,New Zealand,44
145358,New Zealand,25
146678,New Zealand,29
147506,New Zealand,27
155073,New Zealand,35
159085,New Zealand,29
162859,New Zealand,41
162882,New Zealand,30
163683,New Zealand,29
164808,New Zealand,33
167200,Australia,38
169280,New Zealand,32
177417,New Zealand,27
177583,New Zealand,39
177587,New Zealand,38
181620,New Zealand,30
182218,New Zealand,29
187966,New Zealand,34
189712,New Zealand,24
190219,New Zealand,31
191291,New Zealand,21
192158,New Zealand,40
192400,New Zealand,27
192467,New Zealand,29
193279,New Zealand,28
195742,New Zealand,31
196637,New Zealand,25
197586,New Zealand,23
198384,New Zealand,31
198472,New Zealand,33
205576,New Zealand,27
205715,New Zealand,28
209564,New Zealand,29
210273,Australia,24
218243,New Zealand,26
218931,New Zealand,16
223973,New Zealand,34
225147,New Zealand,28
229578,New Zealand,14
229872,New Zealand,41
229957,New Zealand,30
235562,Australia,39
237205,New Zealand,30
240698,New Zealand,29
241060,New Zealand,28
243558,New Zealand,29
246434,Australia,27
246490,New Zealand,23
248171,Australia,33
249358,Australia,30
250283,New Zealand,35
251466,Australia,15
252452,New Zealand,38
273235,Australia,35
274314,New Zealand,28
275819,New Zealand,28
280258,New Zealand,30
281673,Australia,32
283927,New Zealand,32
289230,New Zealand,36
289479,New Zealand,35
289517,New Zealand,43
292002,New Zealand,44
295789,Australia,30
305302,Australia,34
309730,New Zealand,32
310967,New Zealand,23
311744,New Zealand,28
312413,New Zealand,31
312839,New Zealand,28
312883,New Zealand,35
313311,New Zealand,38
313654,New Zealand,34
314388,New Zealand,27
314576,New Zealand,35
315974,New Zealand,30
318648,Australia,29
318696,New Zealand,36
319139,New Zealand,25
319923,Australia,35
320495,New Zealand,43
321224,New Zealand,43
321563,New Zealand,32
322073,New Zealand,31
325551,New Zealand,26
325702,New Zealand,34
327939,New Zealand,24
328106,New Zealand,27
330108,Australia,30
331419,Australia,27
332704,Australia,30
332709,New Zealand,28
335083,New Zealand,35
336250,New Zealand,33
336570,New Zealand,26
338409,New Zealand,40
339173,New Zealand,29
339404,New Zealand,25
339613,New Zealand,31
341492,New Zealand,26
343103,New Zealand,27
345708,New Zealand,30
347948,Australia,31
349006,New Zealand,34
349535,New Zealand,41
349747,New Zealand,44
350357,New Zealand,39
350771,New Zealand,45
351366,New Zealand,33
355412,New Zealand,32
357991,New Zealand,45
358199,New Zealand,32
358866,New Zealand,52
359813,New Zealand,24
360904,New Zealand,30
361387,New Zealand,31
362278,New Zealand,36
363143,New Zealand,22
363729,New Zealand,38
365603,New Zealand,30
367648,New Zealand,30
368587,New Zealand,42
371691,Australia,32
373824,New Zealand,33
375676,New Zealand,35
376979,New Zealand,34
378969,New Zealand,31
378975,New Zealand,35
379846,New Zealand,39
381194,New Zealand,24
381398,New Zealand,39
383935,New Zealand,28
384220,New Zealand,29
384970,New Zealand,24
389294,New Zealand,25
389577,New Zealand,28
390174,New Zealand,40
391370,Australia,41
392348,Australia,27
392532,New Zealand,27
396248,New Zealand,29
399563,New Zealand,24
403139,New Zealand,29
403307,New Zealand,31
404899,New Zealand,26
404969,New Zealand,24
405901,New Zealand,38
406197,New Zealand,26
407076,New Zealand,22
407536,New Zealand,21
408576,Australia,55
410061,Australia,27
412422,New Zealand,33
413728,New Zealand,44
413858,New Zealand,24
415722,New Zealand,30
422260,New Zealand,27
424495,Australia,36
425914,New Zealand,27
433036,New Zealand,58
433039,Australia,27
433767,New Zealand,27
434824,New Zealand,26
439270,New Zealand,34
441732,New Zealand,24
441992,New Zealand,24
441994,New Zealand,23
442638,New Zealand,52
443215,New Zealand,31
443967,New Zealand,21
444079,New Zealand,29
445429,Australia,25
448998,Australia,33
449988,New Zealand,25
450738,New Zealand,32
459150,Australia,30
461994,Australia,40
464566,Australia,27
469556,New Zealand,39
470599,Australia,38
472158,New Zealand,28
480311,New Zealand,33
485449,New Zealand,25
493135,New Zealand,34
495287,Australia,26
497450,New Zealand,27
503438,New Zealand,33
511670,New Zealand,47
511891,New Zealand,25
513245,New Zealand,27
513889,New Zealand,29
514521,New Zealand,30
516924,New Zealand,32
523683,New Zealand,25
528436,New Zealand,42
533058,New Zealand,25
536156,New Zealand,31
537463,Australia,36
540495,New Zealand,24
540759,New Zealand,25
540907,New Zealand,37
541431,New Zealand,25
543033,New Zealand,30
554938,Australia,39
564230,Australia,27
567609,New Zealand,39
572430,New Zealand,25
572845,Australia,32
578231,New Zealand,22
585144,Australia,19
588658,Australia,24
590254,Australia,27
590300,Australia,24
604709,Australia,30
611125,New Zealand,21
611836,New Zealand,30
614732,Australia,32
617083,New Zealand,21
624614,Australia,26
625754,New Zealand,26
636742,Australia,24
649523,New Zealand,30
653701,Australia,23
657928,New Zealand,24
662507,New Zealand,21
662614,Australia,23
665099,New Zealand,31
669923,Australia,32
677692,New Zealand,27
691965,Australia,33
705661,New Zealand,27
705956,Australia,19
706615,New Zealand,25
707061,Australia,21
710391,New Zealand,45
716764,New Zealand,41
723023,Australia,24
725608,New Zealand,42
725783,New Zealand,29
727316,New Zealand,25
729331,New Zealand,21
734809,New Zealand,22
736599,New Zealand,26
746062,Australia,26
746346,Australia,25
753210,New Zealand,21
755586,New Zealand,33
756282,New Zealand,24
756423,New Zealand,29
759143,New Zealand,24
759527,New Zealand,23
761571,New Zealand,24
762535,Australia,25
765307,New Zealand,27
765834,New Zealand,26
766261,Australia,30
767550,New Zealand,40
769708,New Zealand,23
779130,Australia,24
780853,New Zealand,30
782083,New Zealand,23
787457,Australia,23
789165,Australia,24
790941,New Zealand,23
793273,New Zealand,24
795751,New Zealand,41
800882,New Zealand,21
802499,New Zealand,23
804842,New Zealand,104
807271,Australia,26
809189,New Zealand,25
812649,New Zealand,23
818144,New Zealand,27
819144,Australia,23
820974,New Zealand,21
823383,New Zealand,21
824765,New Zealand,33
824918,Australia,23
825477,New Zealand,58
829405,New Zealand,45
829898,New Zealand,20
831311,New Zealand,25
835004,New Zealand,30
835010,New Zealand,23
835227,New Zealand,23
835473,Australia,23
849111,New Zealand,26
850913,New Zealand,22
863701,Australia,24
863925,Australia,36
865573,New Zealand,24
871913,Australia,2
871973,Australia,28
873584,Australia,19
874430,Australia,31
877316,Australia,24
879264,New Zealand,20
880730,New Zealand,27
883997,Australia,25
892066,Australia,29
894050,New Zealand,30
899400,Australia,24
901160,New Zealand,20
902841,New Zealand,24
906033,New Zealand,21
907517,New Zealand,23
909112,New Zealand,36
909507,Australia,25
910186,New Zealand,27
910610,Australia,37
912348,Australia,29
915074,Australia,22
915525,New Zealand,21
915752,New Zealand,28
917352,Australia,28
919076,Australia,29
921443,Australia,19
923543,New Zealand,21
923573,Australia,23
925483,Australia,27
927298,New Zealand,21
929704,Australia,19
931524,New Zealand,21
934276,New Zealand,27
934434,New Zealand,23
934776,New Zealand,26
936916,New Zealand,20
940205,Australia,23
940722,New Zealand,23
940760,Australia,27
942202,Australia,25
943410,New Zealand,23
943647,New Zealand,26
943933,Australia,34
945226,Australia,28
946044,New Zealand,28
947499,Australia,23
947726,Australia,39
947781,New Zealand,24
950628,Australia,20
951134,Australia,24
952633,Australia,23
955704,New Zealand,58
955884,Australia,27
956207,New Zealand,21
956420,Australia,23
956896,New Zealand,26
960729,New Zealand,19
961652,Australia,23
961731,New Zealand,30
962014,New Zealand,29
963438,New Zealand,28
965898,Australia,31
967111,Australia,27
967505,Australia,20
967872,Australia,48
970933,Australia,29
972118,Australia,24
972237,Australia,30
973666,New Zealand,36
976991,Australia,30
977911,Australia,34
977924,New Zealand,27
979459,New Zealand,31
980297,Australia,24
980546,New Zealand,27
981556,Australia,24
984271,Australia,30
984496,New Zealand,18
990918,Australia,27
995620,New Zealand,21
997007,Australia,26
998684,New Zealand,20
998934,New Zealand,28
1004469,Australia,22
1004590,New Zealand,32
1005396,Australia,30
1005563,New Zealand,22
1005628,Australia,27
1012618,Australia,29
1013363,New Zealand,22
1013642,New Zealand,32
1013689,Australia,29
1014324,Australia,24
1015713,Australia,32
1015890,New Zealand,19
1017852,New Zealand,29
1018114,Australia,21
1019428,New Zealand,17
1020381,Australia,28
1020662,Australia,21
1021080,Australia,21
1021192,Australia,26
1022230,Australia,21
1022787,Australia,26
1023376,Australia,28
1023756,Australia,29
1024832,Australia,31
1025382,Australia,23
1025857,Australia,28
1028506,Australia,27
1034406,New Zealand,27
1036023,New Zealand,39
1036465,Australia,27
1038662,New Zealand,20
1038715,New Zealand,24
1038994,New Zealand,18
1042250,New Zealand,30
1043577,Australia,24
1045564,Australia,22
1045929,Australia,33
1045952,New Zealand,21
1051578,Australia,27
1066490,Australia,34
1067440,Australia,20
1068453,New Zealand,18
1071762,New Zealand,20
1073955,Australia,29
1079510,Australia,23
1080420,New Zealand,21
1099184,Australia,24
1124358,New Zealand,18
1125114,Australia,19
1128057,Australia,21
1128623,New Zealand,19
1137564,Australia,19
1138835,New Zealand,21
1145310,New Zealand,21
1154683,Australia,19
1154991,New Zealand,20
1156782,New Zealand,27
1160615,New Zealand,18
1162725,Australia,24
1163882,New Zealand,26
1164584,New Zealand,21
1165657,New Zealand,18
1167709,Australia,16
1167822,New Zealand,20
1173654,New Zealand,22
1178050,New Zealand,27
1178611,New Zealand,23
1196143,New Zealand,27
1209924,New Zealand,42
1215863,Australia,27
1222903,Australia,26
1227706,Australia,21
1230319,New Zealand,18
1238672,New Zealand,17
1240220,Australia,19
1241474,Australia,19
1242993,Australia,21
1246445,New Zealand,19
1248147,New Zealand,22
1253950,New Zealand,20
1265500,New Zealand,20
1271603,New Zealand,23
1277065,Australia,21
1278811,New Zealand,23
1281995,New Zealand,19
1289913,Australia,27
1293991,New Zealand,23
1300368,New Zealand,20
1305020,New Zealand,20
1308356,Australia,26
1313141,Australia,24
1313717,New Zealand,22
1316426,Australia,17
1333955,New Zealand,28
1355358,Australia,23
1356154,Australia,27
1363969,New Zealand,23
1366858,Australia,20
1368003,New Zealand,38
1377852,Australia,21
1414951,Australia,19
1421152,New Zealand,19
1426393,Australia,24
1484914,New Zealand,19
1488091,Australia,19
1500917,New Zealand,17
1500998,Australia,22
1506240,New Zealand,19
1508615,New Zealand,31
1512313,Australia,20
1513739,New Zealand,31
1516208,New Zealand,22
1524781,New Zealand,22
1527374,New Zealand,35
1535548,New Zealand,16
1535616,New Zealand,21
1540201,New Zealand,26
1540993,Australia,37
1545365,New Zealand,18
1561501,Australia,20
1574542,New Zealand,41
1578865,New Zealand,25
1590558,Australia,18
1619435,New Zealand,18
1633985,New Zealand,20
1634095,New Zealand,34
1634322,Australia,20
1636036,New Zealand,24
1784431,New Zealand,18
2002595,New Zealand,24
2164014,Australia,22
2164558,New Zealand,42
2165253,New Zealand,17
2172413,Australia,20
2188572,Australia,23
2198946,Australia,58
2208177,New Zealand,20
2222058,New Zealand,18
2223806,Australia,27
2229175,New Zealand,18
2237788,Australia,18
2238169,New Zealand,21
2247143,New Zealand,19
2249783,New Zealand,21
2252884,Australia,18
2257537,Australia,34
2258406,Australia,18
2262944,Australia,22
2268542,New Zealand,25
2288682,New Zealand,17
2290753,Australia,21
2298721,New Zealand,17
2299039,Australia,29
2299474,Australia,22
2299638,Australia,19
2301401,Australia,20
2304788,New Zealand,20
2305655,New Zealand,17
2311236,New Zealand,21
2328074,New Zealand,19
2344536,New Zealand,20
2351563,Australia,18
2361530,Australia,22
2377240,New Zealand,27
2399878,New Zealand,26
2431799,New Zealand,20
2438597,Australia,22
2457541,Australia,25
2514588,New Zealand,21
2531035,New Zealand,21
2534090,New Zealand,19
2551953,New Zealand,24
2564215,New Zealand,19
2591251,New Zealand,66
2592535,Australia,36
2598446,Australia,18
2600786,Australia,18
2608591,New Zealand,21
2610756,New Zealand,15
2620806,Australia,16
2627018,New Zealand,19
2638048,Australia,21
2643640,New Zealand,17
2644458,New Zealand,25
2652358,Australia,21
2653330,New Zealand,22
2661564,Australia,23
2663867,Australia,20
2664793,Australia,19
2667479,New Zealand,22
2678643,Australia,19
2706827,New Zealand,26
2712030,New Zealand,25
2712878,New Zealand,23
2718837,Australia,27
2723234,Australia,17
2723764,New Zealand,15
2731567,New Zealand,20
2738001,New Zealand,32
2745516,New Zealand,21
2749191,Australia,29
2751728,New Zealand,18
2757281,New Zealand,48
2757581,Australia,20
2762934,New Zealand,23
2765007,Australia,23
2766780,New Zealand,17
2770496,New Zealand,30
2772866,New Zealand,36
2775809,New Zealand,17
2784903,New Zealand,20
2786729,Australia,21
2794171,USA,19
2820108,New Zealand,20
2826252,New Zealand,17
2828319,Australia,21
2830227,New Zealand,17
2834001,USA,23
2839604,Australia,18
2848696,New Zealand,19
2858477,Australia,30
2858604,New Zealand,27
2863771,Australia,21
2865256,New Zealand,17
2869322,New Zealand,20
2877699,New Zealand,18
2881546,Australia,19
2882014,Australia,21
2883786,New Zealand,19
2887317,Australia,21
2887997,New Zealand,16
2890680,New Zealand,21
2891564,New Zealand,21
2892422,Australia,22
2898328,Australia,20
2912638,New Zealand,14
2913700,Australia,27
2923403,Australia,21
2934132,Australia,19
2936602,USA,20
2942312,Australia,20
2945220,Australia,21
2945638,New Zealand,21
2948779,Australia,17
2949351,Australia,25
2950052,New Zealand,22
2953764,Australia,22
2954144,New Zealand,28
2958884,Australia,18
2961202,Australia,24
2971073,New Zealand,31
2971748,New Zealand,18
2972470,Australia,19
2972750,Australia,25
2973408,Australia,20
2981705,Australia,17
2988847,Australia,17
2996783,New Zealand,19
3019121,Australia,23
3020219,New Zealand,15
3021948,Australia,14
3037174,New Zealand,23
3047451,New Zealand,18
3047632,Australia,19
3055030,Australia,22
3059759,Australia,20
3063422,Australia,20
3064647,Australia,15
3067095,Australia,26
3077201,Australia,19
3077406,Australia,22
3080891,Australia,23
3085787,Australia,17
3091964,Australia,17
3097177,New Zealand,19
3104247,New Zealand,15
3121978,New Zealand,17
3126665,New Zealand,16
3145069,Australia,28
3149264,New Zealand,44
3152240,Australia,19
3155798,New Zealand,18
3157643,Australia,22
3159094,Australia,20
3166451,New Zealand,19
3171003,Australia,30
3172174,Australia,30
3190065,Australia,26
3195021,Australia,18
3198046,Australia,24
3205150,Australia,17
3211896,Australia,22
3212664,New Zealand,33
3219403,Australia,21
3221865,Australia,22
3222492,Australia,22
3230770,Australia,31
3246561,New Zealand,15
3255181,New Zealand,28
3264948,Australia,17
3267738,New Zealand,33
3270975,Australia,16
3283016,Australia,15
3285562,Australia,21
3290316,New Zealand,30
3291299,New Zealand,19
3301836,Australia,17
3310427,New Zealand,16
3310550,Australia,28
3324913,Australia,22
3331964,Australia,17
3334487,Australia,25
3339895,Australia,19
3344146,Australia,22
3348085,Australia,22
3352533,Australia,18
3357984,Australia,22
3359090,New Zealand,19
3359488,Australia,25
3364644,Australia,22
3368280,Australia,17
3411824,Australia,24
3423816,New Zealand,21
3425154,Australia,15
3438864,New Zealand,15
3439650,New Zealand,18
3441098,New Zealand,15
3453828,Australia,24
3459397,New Zealand,19
3473944,Australia,23
3494793,Australia,25
3499190,Australia,22
3515639,Australia,15
3519241,United States,25
3527666,Australia,23
3529342,Australia,31
3543669,New Zealand,15
3556181,Australia,22
3558540,New Zealand,44
3565429,Australia,23
3571657,Australia,17
3577358,Australia,29
3578771,Australia,18
3587134,New Zealand,31
3593683,Australia,20
3638565,New Zealand,18
3649634,Australia,20
3670828,New Zealand,19
3673844,Australia,20
3675107,Australia,26
3675289,Australia,22
3681191,Australia,20
3689821,Australia,17
3694480,New Zealand,14
3697077,New Zealand,17
3699025,Australia,22
3703944,Australia,25
3707902,Australia,19
3717360,New Zealand,19
3736996,Australia,18
3760084,New Zealand,0
3774536,United States,23
3792547,New Zealand,18
3797716,New Zealand,14
3802574,New Zealand,16
3821322,Australia,16
3829578,New Zealand,16
3834344,Australia,20
3902522,Australia,16
3267784,New Zealand,22
791669,New Zealand,27
3814771,Australia,18
2472227,New Zealand,18
62183,New Zealand,35
48970,New Zealand,40
62092,Australia,41
72370,New Zealand,34
74603,New Zealand,50
107093,New Zealand,28
136228,New Zealand,30
141014,New Zealand,34
144519,New Zealand,26
146785,Australia,29
163033,New Zealand,34
166260,New Zealand,38
167046,New Zealand,39
174718,New Zealand,32
180260,New Zealand,40
184329,Australia,38
207069,Australia,25
211280,Australia,25
219267,New Zealand,39
226830,Australia,30
230212,New Zealand,34
238134,Australia,27
239871,New Zealand,40
271071,New Zealand,41
291103,New Zealand,25
292583,New Zealand,41
302598,New Zealand,34
306349,New Zealand,28
310100,New Zealand,35
313660,New Zealand,33
313878,New Zealand,35
315372,New Zealand,41
315865,New Zealand,40
317120,New Zealand,36
317727,New Zealand,26
318492,New Zealand,25
321137,New Zealand,26
322478,New Zealand,34
323679,New Zealand,26
325585,New Zealand,23
327890,New Zealand,61
329436,New Zealand,35
329886,New Zealand,38
332213,New Zealand,27
335622,New Zealand,36
343138,New Zealand,31
343983,New Zealand,37
344963,New Zealand,74
346161,New Zealand,51
346643,New Zealand,28
347421,Australia,29
351329,New Zealand,31
353495,New Zealand,46
361496,New Zealand,40
366616,Australia,36
369625,New Zealand,31
371804,Australia,44
378578,New Zealand,28
384248,New Zealand,27
384862,Australia,25
386334,New Zealand,20
386343,New Zealand,36
386350,Australia,27
388030,Australia,31
408023,Australia,23
408610,Australia,26
409167,New Zealand,45
414031,New Zealand,36
417849,New Zealand,22
417869,New Zealand,26
437148,New Zealand,39
442964,New Zealand,57
443516,Australia,30
447263,New Zealand,25
448180,New Zealand,27
454159,Australia,28
468111,Australia,23
469879,Australia,23
476758,New Zealand,32
478925,New Zealand,39
487766,New Zealand,53
505415,New Zealand,24
508026,Australia,30
513758,Australia,24
565967,New Zealand,29
572242,New Zealand,24
575394,Australia,25
607569,New Zealand,23
610014,Australia,26
610987,New Zealand,26
627838,New Zealand,22
628505,Australia,44
636182,Australia,35
637550,New Zealand,40
642264,Australia,26
642848,Australia,22
658268,New Zealand,39
675442,Australia,23
696526,Australia,53
706712,Australia,38
707068,Australia,30
715722,New Zealand,22
716287,Australia,25
719848,Australia,31
736474,Australia,23
740254,Australia,26
745873,New Zealand,28
759049,Australia,45
759767,New Zealand,23
761656,Australia,25
762492,New Zealand,23
763652,Australia,23
771932,Australia,25
789095,Australia,26
790082,New Zealand,32
793184,New Zealand,24
799110,Australia,25
800023,Australia,24
818079,Australia,22
819142,New Zealand,26
819562,New Zealand,22
822841,Australia,29
824228,Australia,25
824803,Australia,24
827637,New Zealand,31
845013,Australia,37
850744,Australia,30
853735,New Zealand,24
860523,New Zealand,21
867216,New Zealand,41
873008,Australia,25
874532,New Zealand,20
902799,Australia,20
908110,Australia,19
910719,Australia,28
912023,Australia,34
912517,New Zealand,32
913633,Australia,31
918908,Australia,30
926240,New Zealand,25
930455,New Zealand,22
939086,Australia,24
943514,New Zealand,28
944678,New Zealand,31
947518,New Zealand,20
951533,Australia,25
955660,New Zealand,24
961532,Australia,25
966146,Australia,23
967760,Australia,23
969382,Australia,28
975973,Australia,24
981201,Australia,23
981363,New Zealand,29
983461,Australia,22
