orderid,orderitemid,customerid,barcode,locale,total,deliverysuburb,deliverycity,country,discountcodeamount,created
4002979,11139251,1441112,26544359,AU,83.94,Glenmore Park,Glenmore Park,Australia,0.00,1653525256
4002979,11139250,1441112,26577890,AU,83.94,Glenmore Park,Glenmore Park,Australia,0.00,1653525256
4002978,11139246,1392858,26650326,NZ,38.94,Mount Cook,Wellington,New Zealand,0.00,1653525225
4002977,11139241,3912583,26241401,GB,137.95,Eynsham ,Witney ,United Kingdom,0.00,1653525218
4002977,11139242,3912583,26263014,GB,137.95,Eynsham ,Witney ,United Kingdom,0.00,1653525218
4002977,11139244,3912583,26412641,GB,137.95,Eynsham ,Witney ,United Kingdom,0.00,1653525218
4002977,11139243,3912583,26479316,GB,137.95,Eynsham ,Witney ,United Kingdom,0.00,1653525218
4002977,11139245,3912583,26743073,GB,137.95,Eynsham ,Witney ,United Kingdom,0.00,1653525218
4002976,11139238,2730701,26485300,AU,99.96,Nowra,Nowra,Australia,0.00,1653525190
4002976,11139239,2730701,26490304,AU,99.96,Nowra,Nowra,Australia,0.00,1653525190
4002976,11139240,2730701,26539959,AU,99.96,Nowra,Nowra,Australia,0.00,1653525190
4002976,11139237,2730701,26557199,AU,99.96,Nowra,Nowra,Australia,0.00,1653525190
4002975,11139235,1570526,26576022,NZ,51.97,Te Aro,Wellington,New Zealand,0.00,1653525185
4002975,11139234,1570526,26576046,NZ,51.97,Te Aro,Wellington,New Zealand,0.00,1653525185
4002975,11139236,1570526,26576114,NZ,51.97,Te Aro,Wellington,New Zealand,0.00,1653525185
4002974,11139232,1501237,26585451,AU,79.98,Hawthorn,Bright,Australia,0.00,1653525144
4002974,11139233,1501237,26655291,AU,79.98,Hawthorn,Bright,Australia,0.00,1653525144
4002973,11139230,3509201,25372045,AU,79.98,Leichhardt ,NULL,Australia,0.00,1653525138
4002973,11139231,3509201,26658544,AU,79.98,Leichhardt ,NULL,Australia,0.00,1653525138
4002972,11139226,3912581,26065915,AU,103.96,Melville,Winnejup,Australia,0.00,1653525135
4002972,11139227,3912581,26509105,AU,103.96,Melville,Winnejup,Australia,0.00,1653525135
4002972,11139229,3912581,26627939,AU,103.96,Melville,Winnejup,Australia,0.00,1653525135
4002972,11139228,3912581,26691343,AU,103.96,Melville,Winnejup,Australia,0.00,1653525135
4002971,11139223,1019750,25998245,AU,79.95,Grovedale,Grovedale,Australia,0.00,1653525129
4002971,11139222,1019750,26304793,AU,79.95,Grovedale,Grovedale,Australia,0.00,1653525129
4002971,11139224,1019750,26597270,AU,79.95,Grovedale,Grovedale,Australia,0.00,1653525129
4002971,11139221,1019750,26597379,AU,79.95,Grovedale,Grovedale,Australia,0.00,1653525129
4002971,11139225,1019750,26618203,AU,79.95,Grovedale,Grovedale,Australia,0.00,1653525129
4002970,11139220,2468907,26020907,NZ,71.98,Thames,Waikato,New Zealand,0.00,1653525119
4002970,11139219,2468907,26623610,NZ,71.98,Thames,Waikato,New Zealand,0.00,1653525119
4002968,11139216,2749243,26557595,AU,31.98,Bateau Bay,Bateau Bay,Australia,0.00,1653525113
4002968,11139215,2749243,26600499,AU,31.98,Bateau Bay,Bateau Bay,Australia,0.00,1653525113
4002967,11139213,1215895,25780949,NZ,95.98,Lawrence,OTA,New Zealand,0.00,1653525094
4002967,11139214,1215895,26696645,NZ,95.98,Lawrence,OTA,New Zealand,0.00,1653525094
4002966,11139211,1125173,26082974,AU,58.38,Hunters Hill,Hunters Hill,Australia,0.00,1653525091
4002966,11139212,1125173,26519685,AU,58.38,Hunters Hill,Hunters Hill,Australia,0.00,1653525091
4002965,11139209,345439,25821529,NZ,95.95,Glenside,Wellington,New Zealand,0.00,1653525088
4002965,11139208,345439,26557809,NZ,95.95,Glenside,Wellington,New Zealand,0.00,1653525088
4002965,11139210,345439,26580463,NZ,95.95,Glenside,Wellington,New Zealand,0.00,1653525088
4002965,11139207,345439,26581071,NZ,95.95,Glenside,Wellington,New Zealand,0.00,1653525088
4002965,11139206,345439,26597386,NZ,95.95,Glenside,Wellington,New Zealand,0.00,1653525088
4002964,11139205,3400895,25772500,AU,79.97,Holder,Holder,Australia,0.00,1653525051
4002964,11139203,3400895,26481692,AU,79.97,Holder,Holder,Australia,0.00,1653525051
4002964,11139204,3400895,26630632,AU,79.97,Holder,Holder,Australia,0.00,1653525051
4002963,11139202,2239978,26737577,NZ,55.97,Casebrook,Christchurch,New Zealand,0.00,1653525026
4002963,11139201,2239978,26742878,NZ,55.97,Casebrook,Christchurch,New Zealand,0.00,1653525026
4002962,11139200,415865,26484105,NZ,38.94,Judea,Tauranga,New Zealand,0.00,1653525017
4002961,11139198,813013,26430461,AU,39.98,NULL,NULL,Australia,0.00,1653525012
4002961,11139199,813013,26598857,AU,39.98,NULL,NULL,Australia,0.00,1653525012
4002959,11139196,3697838,26518190,AU,13.59,NULL,NULL,Australia,0.00,1653524997
4002958,11139195,1260600,26448039,NZ,148.76,Paraparaumu,Wellington,New Zealand,0.00,1653524970
4002958,11139192,1260600,26451480,NZ,148.76,Paraparaumu,Wellington,New Zealand,0.00,1653524970
4002958,11139194,1260600,26541068,NZ,148.76,Paraparaumu,Wellington,New Zealand,0.00,1653524970
4002958,11139193,1260600,26541129,NZ,148.76,Paraparaumu,Wellington,New Zealand,0.00,1653524970
4002957,11139191,679402,26205007,NZ,79.98,Ellerslie,Auckland,New Zealand,0.00,1653524964
4002957,11139190,679402,26572802,NZ,79.98,Ellerslie,Auckland,New Zealand,0.00,1653524964
4002956,11139189,3486112,26590288,NZ,55.98,Bishopdale,Christchurch,New Zealand,0.00,1653524947
4002956,11139188,3486112,26641829,NZ,55.98,Bishopdale,Christchurch,New Zealand,0.00,1653524947
4002955,11139186,187172,25541830,NZ,51.16,Little Manly,Auckland,New Zealand,0.00,1653524943
4002955,11139187,187172,25564884,NZ,51.16,Little Manly,Auckland,New Zealand,0.00,1653524943
4002954,11139185,375514,26143200,NZ,103.97,Mercer,Waikato,New Zealand,0.00,1653524935
4002954,11139183,375514,26355160,NZ,103.97,Mercer,Waikato,New Zealand,0.00,1653524935
4002954,11139184,375514,26693040,NZ,103.97,Mercer,Waikato,New Zealand,0.00,1653524935
4002953,11139180,1152047,26065922,AU,111.97,Southbank ,NULL,Australia,0.00,1653524925
4002953,11139181,1152047,26065939,AU,111.97,Southbank ,NULL,Australia,0.00,1653524925
4002953,11139182,1152047,26454818,AU,111.97,Southbank ,NULL,Australia,0.00,1653524925
4002952,11139179,3912573,25939316,NZ,79.97,Helensville,Auckland,New Zealand,0.00,1653524915
4002952,11139178,3912573,26027173,NZ,79.97,Helensville,Auckland,New Zealand,0.00,1653524915
4002952,11139177,3912573,26443423,NZ,79.97,Helensville,Auckland,New Zealand,0.00,1653524915
4002951,11139176,2514589,26051581,AU,179.91,NULL,NULL,Australia,0.00,1653524901
4002951,11139175,2514589,26128818,AU,179.91,NULL,NULL,Australia,0.00,1653524901
4002951,11139170,2514589,26280295,AU,179.91,NULL,NULL,Australia,0.00,1653524901
4002951,11139172,2514589,26353197,AU,179.91,NULL,NULL,Australia,0.00,1653524901
4002951,11139168,2514589,26370651,AU,179.91,NULL,NULL,Australia,0.00,1653524901
4002951,11139171,2514589,26529219,AU,179.91,NULL,NULL,Australia,0.00,1653524901
4002951,11139174,2514589,26664132,AU,179.91,NULL,NULL,Australia,0.00,1653524901
4002951,11139169,2514589,26667270,AU,179.91,NULL,NULL,Australia,0.00,1653524901
4002951,11139173,2514589,26701868,AU,179.91,NULL,NULL,Australia,0.00,1653524901
4002950,11139164,3420615,26187433,AU,103.96,Beaconsfield,Beaconsfield,Australia,0.00,1653524896
4002950,11139165,3420615,26394404,AU,103.96,Beaconsfield,Beaconsfield,Australia,0.00,1653524896
4002950,11139167,3420615,26640716,AU,103.96,Beaconsfield,Beaconsfield,Australia,0.00,1653524896
4002950,11139166,3420615,26693736,AU,103.96,Beaconsfield,Beaconsfield,Australia,0.00,1653524896
4002949,11139161,163082,26427256,NZ,87.97,Parkside,Timaru,New Zealand,0.00,1653524874
4002949,11139163,163082,26428673,NZ,87.97,Parkside,Timaru,New Zealand,0.00,1653524874
4002949,11139162,163082,26657196,NZ,87.97,Parkside,Timaru,New Zealand,0.00,1653524874
4002948,11139159,877136,25340778,NZ,79.95,Broadmeadows,Wellington,New Zealand,0.00,1653524869
4002948,11139160,877136,25826975,NZ,79.95,Broadmeadows,Wellington,New Zealand,0.00,1653524869
4002948,11139157,877136,26391724,NZ,79.95,Broadmeadows,Wellington,New Zealand,0.00,1653524869
4002948,11139156,877136,26428642,NZ,79.95,Broadmeadows,Wellington,New Zealand,0.00,1653524869
4002948,11139158,877136,26562940,NZ,79.95,Broadmeadows,Wellington,New Zealand,0.00,1653524869
4002947,11139154,3303235,26430393,AU,79.98,Lambton,Lambton,Australia,0.00,1653524869
4002947,11139155,3303235,26454894,AU,79.98,Lambton,Lambton,Australia,0.00,1653524869
4002946,11139153,141536,26537160,AU,63.99,Clyde North,NULL,Australia,0.00,1653524865
4002945,11139150,535827,26597386,NZ,87.97,Matamata,Waikato,New Zealand,0.00,1653524857
4002945,11139152,535827,26597959,NZ,87.97,Matamata,Waikato,New Zealand,0.00,1653524857
4002945,11139151,535827,26598017,NZ,87.97,Matamata,Waikato,New Zealand,0.00,1653524857
4002944,11139149,3233816,26609355,NZ,71.98,Kurow,Canterbury,New Zealand,0.00,1653524827
4002944,11139148,3233816,26715766,NZ,71.98,Kurow,Canterbury,New Zealand,0.00,1653524827
4002943,11139147,3098428,26143439,US,203.94,Manhattan,New York,United States,0.00,1653524826
4002943,11139145,3098428,26227849,US,203.94,Manhattan,New York,United States,0.00,1653524826
4002943,11139144,3098428,26394480,US,203.94,Manhattan,New York,United States,0.00,1653524826
4002943,11139142,3098428,26543413,US,203.94,Manhattan,New York,United States,0.00,1653524826
4002943,11139143,3098428,26581545,US,203.94,Manhattan,New York,United States,0.00,1653524826
4002943,11139146,3098428,26585864,US,203.94,Manhattan,New York,United States,0.00,1653524826
4002942,11139139,819562,26420868,NZ,119.97,Bucklands Beach,Auckland,New Zealand,0.00,1653524822
4002942,11139141,819562,26696652,NZ,119.97,Bucklands Beach,Auckland,New Zealand,0.00,1653524822
4002942,11139140,819562,26696669,NZ,119.97,Bucklands Beach,Auckland,New Zealand,0.00,1653524822
4002941,11139135,982945,26525600,AU,63.96,Darwin City,Darwin City,Australia,0.00,1653524813
4002941,11139136,982945,26547817,AU,63.96,Darwin City,Darwin City,Australia,0.00,1653524813
4002941,11139138,982945,26598482,AU,63.96,Darwin City,Darwin City,Australia,0.00,1653524813
4002941,11139137,982945,26650814,AU,63.96,Darwin City,Darwin City,Australia,0.00,1653524813
4002940,11139134,2498405,26204987,AU,162.34,Nundah,Nundah,Australia,0.00,1653524804
4002940,11139129,2498405,26274522,AU,162.34,Nundah,Nundah,Australia,0.00,1653524804
4002940,11139130,2498405,26309743,AU,162.34,Nundah,Nundah,Australia,0.00,1653524804
4002940,11139133,2498405,26423326,AU,162.34,Nundah,Nundah,Australia,0.00,1653524804
4002940,11139132,2498405,26606651,AU,162.34,Nundah,Nundah,Australia,0.00,1653524804
4002940,11139131,2498405,26606972,AU,162.34,Nundah,Nundah,Australia,0.00,1653524804
4002939,11139121,243346,26318592,NZ,223.92,Kaikoura Flat,Kaikōura,New Zealand,0.00,1653524795
4002939,11139122,243346,26318776,NZ,223.92,Kaikoura Flat,Kaikōura,New Zealand,0.00,1653524795
4002939,11139128,243346,26520834,NZ,223.92,Kaikoura Flat,Kaikōura,New Zealand,0.00,1653524795
4002939,11139127,243346,26542263,NZ,223.92,Kaikoura Flat,Kaikōura,New Zealand,0.00,1653524795
4002939,11139124,243346,26558592,NZ,223.92,Kaikoura Flat,Kaikōura,New Zealand,0.00,1653524795
4002939,11139123,243346,26581200,NZ,223.92,Kaikoura Flat,Kaikōura,New Zealand,0.00,1653524795
4002939,11139125,243346,26677309,NZ,223.92,Kaikoura Flat,Kaikōura,New Zealand,0.00,1653524795
4002939,11139126,243346,26687414,NZ,223.92,Kaikoura Flat,Kaikōura,New Zealand,0.00,1653524795
4002938,11139120,1580823,26466781,NZ,63.98,Huntly,Waikato,New Zealand,0.00,1653524794
4002938,11139119,1580823,26467573,NZ,63.98,Huntly,Waikato,New Zealand,0.00,1653524794
4002937,11139117,3317514,25468397,AU,95.97,Zetland,Zetland,Australia,0.00,1653524778
4002937,11139118,3317514,25772487,AU,95.97,Zetland,Zetland,Australia,0.00,1653524778
4002937,11139116,3317514,26065922,AU,95.97,Zetland,Zetland,Australia,0.00,1653524778
4002936,11139115,206367,26303277,NZ,38.94,Ponsonby,Auckland,New Zealand,0.00,1653524777
4002935,11139113,2390593,26576114,NZ,59.98,South hill,Oamaru,New Zealand,0.00,1653524775
4002935,11139114,2390593,26601403,NZ,59.98,South hill,Oamaru,New Zealand,0.00,1653524775
4002934,11139112,2234281,26399478,NZ,63.98,Havelock North,"Hawke's Bay",New Zealand,0.00,1653524770
4002934,11139111,2234281,26454825,NZ,63.98,Havelock North,"Hawke's Bay",New Zealand,0.00,1653524770
4002933,11139109,293842,26442372,NZ,31.98,Glenfield,Auckland,New Zealand,0.00,1653524749
4002933,11139110,293842,26494258,NZ,31.98,Glenfield,Auckland,New Zealand,0.00,1653524749
4002932,11139103,958214,26342511,AU,271.94,Gungahlin,NULL,Australia,0.00,1653524749
4002932,11139105,958214,26383484,AU,271.94,Gungahlin,NULL,Australia,0.00,1653524749
4002932,11139106,958214,26476599,AU,271.94,Gungahlin,NULL,Australia,0.00,1653524749
4002932,11139104,958214,26485300,AU,271.94,Gungahlin,NULL,Australia,0.00,1653524749
4002932,11139107,958214,26532684,AU,271.94,Gungahlin,NULL,Australia,0.00,1653524749
4002932,11139108,958214,26539492,AU,271.94,Gungahlin,NULL,Australia,0.00,1653524749
4002931,11139102,3912569,26227276,CA,69.99,Etobicoke,Toronto,Canada,0.00,1653524746
4002930,11139101,3192817,26370064,AU,46.94,Mount Dandenong,Mount Dandenong,Australia,0.00,1653524737
4002929,11139099,778780,25468397,AU,351.92,NORTH STRATHFIELD,Sydney,Australia,0.00,1653524722
4002929,11139100,778780,25468441,AU,351.92,NORTH STRATHFIELD,Sydney,Australia,0.00,1653524722
4002929,11139098,778780,26128764,AU,351.92,NORTH STRATHFIELD,Sydney,Australia,0.00,1653524722
4002929,11139095,778780,26383668,AU,351.92,NORTH STRATHFIELD,Sydney,Australia,0.00,1653524722
4002929,11139094,778780,26383705,AU,351.92,NORTH STRATHFIELD,Sydney,Australia,0.00,1653524722
4002929,11139096,778780,26574615,AU,351.92,NORTH STRATHFIELD,Sydney,Australia,0.00,1653524722
4002929,11139097,778780,26574622,AU,351.92,NORTH STRATHFIELD,Sydney,Australia,0.00,1653524722
4002928,11139090,3217099,26442754,NZ,99.96,Papamoa Beach,Papamoa,New Zealand,0.00,1653524698
4002928,11139092,3217099,26444741,NZ,99.96,Papamoa Beach,Papamoa,New Zealand,0.00,1653524698
4002928,11139091,3217099,26644998,NZ,99.96,Papamoa Beach,Papamoa,New Zealand,0.00,1653524698
4002928,11139093,3217099,26649375,NZ,99.96,Papamoa Beach,Papamoa,New Zealand,0.00,1653524698
4002927,11139089,131109,26020891,NZ,75.03,Russley,Christchurch,New Zealand,0.00,1653524695
4002927,11139088,131109,26641812,NZ,75.03,Russley,Christchurch,New Zealand,0.00,1653524695
4002926,11139087,2911017,26579665,NZ,103.97,Mount Maunganui ,Tauranga,New Zealand,0.00,1653524689
4002926,11139086,2911017,26606453,NZ,103.97,Mount Maunganui ,Tauranga,New Zealand,0.00,1653524689
4002926,11139085,2911017,26657158,NZ,103.97,Mount Maunganui ,Tauranga,New Zealand,0.00,1653524689
4002925,11139083,1410751,26529226,AU,59.98,Lavender Bay,Lavender Bay,Australia,0.00,1653524668
4002925,11139084,1410751,26568386,AU,59.98,Lavender Bay,Lavender Bay,Australia,0.00,1653524668
4002924,11139082,3912147,26635859,NZ,63.98,Paraparaumu,Wellington,New Zealand,0.00,1653524664
4002924,11139081,3912147,26645407,NZ,63.98,Paraparaumu,Wellington,New Zealand,0.00,1653524664
4002923,11139075,1044959,26084688,AU,223.93,Dubbo,NULL,Australia,0.00,1653524662
4002923,11139076,1044959,26363714,AU,223.93,Dubbo,NULL,Australia,0.00,1653524662
4002923,11139077,1044959,26371429,AU,223.93,Dubbo,NULL,Australia,0.00,1653524662
4002923,11139078,1044959,26574301,AU,223.93,Dubbo,NULL,Australia,0.00,1653524662
4002923,11139080,1044959,26574356,AU,223.93,Dubbo,NULL,Australia,0.00,1653524662
4002923,11139079,1044959,26709161,AU,223.93,Dubbo,NULL,Australia,0.00,1653524662
4002922,11139071,818008,26377018,AU,91.96,NULL,NULL,Australia,0.00,1653524658
4002922,11139072,818008,26497709,AU,91.96,NULL,NULL,Australia,0.00,1653524658
4002922,11139073,818008,26498775,AU,91.96,NULL,NULL,Australia,0.00,1653524658
4002922,11139074,818008,26498959,AU,91.96,NULL,NULL,Australia,0.00,1653524658
4002921,11139062,1477593,26340401,NZ,170.99,West Harbour,Auckland,New Zealand,0.00,1653524655
4002921,11139066,1477593,26444178,NZ,170.99,West Harbour,Auckland,New Zealand,0.00,1653524655
4002921,11139068,1477593,26621869,NZ,170.99,West Harbour,Auckland,New Zealand,0.00,1653524655
4002921,11139069,1477593,26647814,NZ,170.99,West Harbour,Auckland,New Zealand,0.00,1653524655
4002921,11139070,1477593,26702087,NZ,170.99,West Harbour,Auckland,New Zealand,0.00,1653524655
4002921,11139064,1477593,26715773,NZ,170.99,West Harbour,Auckland,New Zealand,0.00,1653524655
4002920,11139056,3909699,26064628,AU,355.90,Melton West,Melton West,Australia,0.00,1653524655
4002920,11139057,3909699,26140117,AU,355.90,Melton West,Melton West,Australia,0.00,1653524655
4002920,11139055,3909699,26280301,AU,355.90,Melton West,Melton West,Australia,0.00,1653524655
4002920,11139059,3909699,26365176,AU,355.90,Melton West,Melton West,Australia,0.00,1653524655
4002920,11139060,3909699,26527925,AU,355.90,Melton West,Melton West,Australia,0.00,1653524655
4002920,11139061,3909699,26528021,AU,355.90,Melton West,Melton West,Australia,0.00,1653524655
4002920,11139063,3909699,26609362,AU,355.90,Melton West,Melton West,Australia,0.00,1653524655
4002920,11139067,3909699,26644639,AU,355.90,Melton West,Melton West,Australia,0.00,1653524655
4002920,11139065,3909699,26647838,AU,355.90,Melton West,Melton West,Australia,0.00,1653524655
4002920,11139058,3909699,26655246,AU,355.90,Melton West,Melton West,Australia,0.00,1653524655
4002919,11139054,171064,26497754,NZ,30.94,Wallacetown,Southland,New Zealand,0.00,1653524646
4002918,11139053,2799518,26610382,NZ,27.99,NULL,NULL,New Zealand,0.00,1653524636
4002917,11139052,505555,26549439,AU,175.96,Wollongong,Wollongong,Australia,0.00,1653524632
4002917,11139051,505555,26565767,AU,175.96,Wollongong,Wollongong,Australia,0.00,1653524632
4002917,11139049,505555,26581514,AU,175.96,Wollongong,Wollongong,Australia,0.00,1653524632
4002917,11139050,505555,26701875,AU,175.96,Wollongong,Wollongong,Australia,0.00,1653524632
4002916,11139048,3424522,25912623,AU,30.93,Port Macquarie,Port Macquarie,Australia,0.00,1653524627
4002916,11139047,3424522,26257808,AU,30.93,Port Macquarie,Port Macquarie,Australia,0.00,1653524627
4002915,11139044,3029588,26423319,AU,119.96,Botany,Botany,Australia,0.00,1653524624
4002915,11139043,3029588,26484327,AU,119.96,Botany,Botany,Australia,0.00,1653524624
4002915,11139046,3029588,26528007,AU,119.96,Botany,Botany,Australia,0.00,1653524624
4002915,11139045,3029588,26530345,AU,119.96,Botany,Botany,Australia,0.00,1653524624
4002914,11139040,3912564,25821536,US,85.96,NULL,Peabody,United States,0.00,1653524597
4002914,11139042,3912564,26224541,US,85.96,NULL,Peabody,United States,0.00,1653524597
4002914,11139041,3912564,26464015,US,85.96,NULL,Peabody,United States,0.00,1653524597
4002913,11139039,1093896,26370552,AU,79.98,Logan Reserve,Logan Reserve,Australia,0.00,1653524584
4002913,11139038,1093896,26370972,AU,79.98,Logan Reserve,Logan Reserve,Australia,0.00,1653524584
4002912,11139037,3912561,25994247,AU,95.98,Paterson,Paterson,Australia,0.00,1653524566
4002912,11139036,3912561,25994254,AU,95.98,Paterson,Paterson,Australia,0.00,1653524566
4002911,11139034,3757336,26528977,NZ,143.97,Moerewa,Northland,New Zealand,0.00,1653524541
4002911,11139033,3757336,26629506,NZ,143.97,Moerewa,Northland,New Zealand,0.00,1653524541
4002911,11139035,3757336,26647845,NZ,143.97,Moerewa,Northland,New Zealand,0.00,1653524541
4002910,11139031,2575599,26342443,AU,63.98,Kelvin Grove,Kelvin Grove,Australia,0.00,1653524537
4002910,11139032,2575599,26644615,AU,63.98,Kelvin Grove,Kelvin Grove,Australia,0.00,1653524537
4002909,11139030,951640,26249308,AU,30.93,Drouin ,Drouin,Australia,0.00,1653524526
4002909,11139029,951640,26478326,AU,30.93,Drouin ,Drouin,Australia,0.00,1653524526
4002908,11139028,1343172,26307930,AU,71.99,wagga wagga,Wagga Wagga,Australia,0.00,1653524507
4002907,11139024,2704482,26408941,US,0.00,NULL,Chandler,United States,227.92,1653524482
4002907,11139021,2704482,26431307,US,0.00,NULL,Chandler,United States,227.92,1653524482
4002907,11139020,2704482,26448534,US,0.00,NULL,Chandler,United States,227.92,1653524482
4002907,11139027,2704482,26484976,US,0.00,NULL,Chandler,United States,227.92,1653524482
4002907,11139026,2704482,26645865,US,0.00,NULL,Chandler,United States,227.92,1653524482
4002907,11139025,2704482,26652337,US,0.00,NULL,Chandler,United States,227.92,1653524482
4002907,11139023,2704482,26655239,US,0.00,NULL,Chandler,United States,227.92,1653524482
4002907,11139022,2704482,26730318,US,0.00,NULL,Chandler,United States,227.92,1653524482
4002906,11139018,3912560,26427249,NZ,63.98,Mauku,Auckland,New Zealand,0.00,1653524463
4002906,11139019,3912560,26428734,NZ,63.98,Mauku,Auckland,New Zealand,0.00,1653524463
4002905,11139015,2462980,26443195,NZ,31.97,NULL,NULL,New Zealand,0.00,1653524446
4002905,11139017,2462980,26509068,NZ,31.97,NULL,NULL,New Zealand,0.00,1653524446
4002905,11139016,2462980,26509075,NZ,31.97,NULL,NULL,New Zealand,0.00,1653524446
4002904,11139010,232045,25820584,NZ,127.95,Titirangi,Auckland,New Zealand,0.00,1653524444
4002904,11139011,232045,26444178,NZ,127.95,Titirangi,Auckland,New Zealand,0.00,1653524444
4002904,11139013,232045,26466927,NZ,127.95,Titirangi,Auckland,New Zealand,0.00,1653524444
4002904,11139012,232045,26544328,NZ,127.95,Titirangi,Auckland,New Zealand,0.00,1653524444
4002904,11139014,232045,26715162,NZ,127.95,Titirangi,Auckland,New Zealand,0.00,1653524444
4002903,11139008,2762978,26497761,AU,147.95,Dulwich Hill,Dulwich Hill,Australia,0.00,1653524438
4002903,11139009,2762978,26644639,AU,147.95,Dulwich Hill,Dulwich Hill,Australia,0.00,1653524438
4002903,11139005,2762978,26666884,AU,147.95,Dulwich Hill,Dulwich Hill,Australia,0.00,1653524438
4002903,11139006,2762978,26667577,AU,147.95,Dulwich Hill,Dulwich Hill,Australia,0.00,1653524438
4002903,11139007,2762978,26696676,AU,147.95,Dulwich Hill,Dulwich Hill,Australia,0.00,1653524438
4002902,11139003,3032093,26402437,NZ,22.93,Pahurehure,Auckland,New Zealand,0.00,1653524436
4002902,11139004,3032093,26616162,NZ,22.93,Pahurehure,Auckland,New Zealand,0.00,1653524436
4002901,11139002,1228960,26640723,AU,31.99,Mayfield,Mayfield,Australia,0.00,1653524421
4002900,11139000,2308280,25600650,NZ,87.97,Raumanga,Whangārei,New Zealand,0.00,1653524414
4002900,11138999,2308280,26027180,NZ,87.97,Raumanga,Whangārei,New Zealand,0.00,1653524414
4002900,11139001,2308280,26050461,NZ,87.97,Raumanga,Whangārei,New Zealand,0.00,1653524414
4002899,11138994,1145938,25868036,NZ,386.96,Papanui,Christchurch,New Zealand,0.00,1653524406
4002899,11138996,1145938,25964530,NZ,386.96,Papanui,Christchurch,New Zealand,0.00,1653524406
4002899,11138993,1145938,26143200,NZ,386.96,Papanui,Christchurch,New Zealand,0.00,1653524406
4002899,11138995,1145938,26203553,NZ,386.96,Papanui,Christchurch,New Zealand,0.00,1653524406
4002899,11138997,1145938,26517292,NZ,386.96,Papanui,Christchurch,New Zealand,0.00,1653524406
4002899,11138990,1145938,26532455,NZ,386.96,Papanui,Christchurch,New Zealand,0.00,1653524406
4002899,11138992,1145938,26600314,NZ,386.96,Papanui,Christchurch,New Zealand,0.00,1653524406
4002899,11138991,1145938,26600383,NZ,386.96,Papanui,Christchurch,New Zealand,0.00,1653524406
4002899,11138998,1145938,26708003,NZ,386.96,Papanui,Christchurch,New Zealand,0.00,1653524406
4002898,11138986,1403344,25988062,AU,159.95,Edmondson Park,NULL,Australia,0.00,1653524402
4002898,11138985,1403344,26065946,AU,159.95,Edmondson Park,NULL,Australia,0.00,1653524402
4002898,11138987,1403344,26365220,AU,159.95,Edmondson Park,NULL,Australia,0.00,1653524402
4002898,11138989,1403344,26497716,AU,159.95,Edmondson Park,NULL,Australia,0.00,1653524402
4002898,11138988,1403344,26637556,AU,159.95,Edmondson Park,NULL,Australia,0.00,1653524402
4002897,11138984,3490341,26601991,NZ,79.98,Matamata,Waikato,New Zealand,0.00,1653524364
4002897,11138983,3490341,26649221,NZ,79.98,Matamata,Waikato,New Zealand,0.00,1653524364
4002896,11138978,2991269,25717532,NZ,158.32,Gisborne,Gisborne,New Zealand,0.00,1653524363
4002896,11138975,2991269,26082981,NZ,158.32,Gisborne,Gisborne,New Zealand,0.00,1653524363
4002896,11138976,2991269,26451626,NZ,158.32,Gisborne,Gisborne,New Zealand,0.00,1653524363
4002896,11138980,2991269,26461939,NZ,158.32,Gisborne,Gisborne,New Zealand,0.00,1653524363
4002896,11138981,2991269,26461946,NZ,158.32,Gisborne,Gisborne,New Zealand,0.00,1653524363
4002896,11138982,2991269,26532868,NZ,158.32,Gisborne,Gisborne,New Zealand,0.00,1653524363
4002896,11138977,2991269,26578705,NZ,158.32,Gisborne,Gisborne,New Zealand,0.00,1653524363
4002896,11138979,2991269,26582276,NZ,158.32,Gisborne,Gisborne,New Zealand,0.00,1653524363
4002895,11138973,3206722,26428642,AU,55.98,southbank,Southbank,Australia,0.00,1653524354
4002895,11138974,3206722,26687100,AU,55.98,southbank,Southbank,Australia,0.00,1653524354
4002894,11138972,970470,25939286,AU,83.96,Endeavour Hills,Endeavour Hills,Australia,0.00,1653524341
4002894,11138971,970470,26227788,AU,83.96,Endeavour Hills,Endeavour Hills,Australia,0.00,1653524341
4002894,11138969,970470,26400716,AU,83.96,Endeavour Hills,Endeavour Hills,Australia,0.00,1653524341
4002894,11138970,970470,26644707,AU,83.96,Endeavour Hills,Endeavour Hills,Australia,0.00,1653524341
4002893,11138967,510889,26534732,NZ,138.35,Henderson,Auckland,New Zealand,0.00,1653524310
4002893,11138968,510889,26539287,NZ,138.35,Henderson,Auckland,New Zealand,0.00,1653524310
4002893,11138965,510889,26541143,NZ,138.35,Henderson,Auckland,New Zealand,0.00,1653524310
4002893,11138964,510889,26674087,NZ,138.35,Henderson,Auckland,New Zealand,0.00,1653524310
4002893,11138966,510889,26690605,NZ,138.35,Henderson,Auckland,New Zealand,0.00,1653524310
4002892,11138962,664684,25988062,AU,95.98,Coburg,Coburg,Australia,0.00,1653524292
4002892,11138963,664684,26386942,AU,95.98,Coburg,Coburg,Australia,0.00,1653524292
4002891,11138961,2478342,26377179,AU,55.98,Armstrong creek,Geelong West,Australia,0.00,1653524279
4002891,11138960,2478342,26675381,AU,55.98,Armstrong creek,Geelong West,Australia,0.00,1653524279
