barcode,description,extdescription,department,prodgroup,category,season,colour,size,url
25491548,Lightweight Denim Shacket,"Somewhere between a shirt and jacket. This shacket features a lightweight denim material with a button front and pockets.
 
Venice Worn Wash: This denim is made from 50% recycled cotton and 50% virgin cotton and is Global Recycled standard (GRS) certified.
 
Set in Stone, Washed Black: This denim is made from 100% virgin cotton.",Outerwear,Jackets,Jackets,WINTER 2020,SET IN STONE,L,https://www.glassons.com/content/products/tommy-twill-shacket-washed-black-front-jw42260dnm.jpg?width=200
25507645,Textured High Cut Bikini Bottom,"This bikini bottom features a high cut, textured material and panelled detailing.",Swim,Swim Bottoms,Swim Bottoms,SUMMER 2021,DUCKEGG,8,https://www.glassons.com/content/products/percy-panelled-high-waist-brief-duckegg-front-ga47201tws.jpg?width=200
25609448,Shell Claw Clip,This claw clip features a shell design with gold hardware.,Accessories,Hair Accessories,Hair Accessories,NULL,GOLD,OS,https://www.glassons.com/content/products/shell-claw-clip-gold-front-ha47957clp.jpg?width=200
25573589,Cropped Scoop Tank,"This tank features a super cropped length, spaghetti straps with ribbed material.",Knit Tops,Tops Sleeveless,Tops Sleeveless,WINTER 2020,HORCHATA,XS,https://www.glassons.com/content/products/co-catrina-curve-crop-grape-job-front-tv47249rib.jpg?width=200
25511772,Textured Polo Tee,"This cropped tee features a polo style collar, button through detail and textured toweling material.",Knitwear,Knitwear Shortsleeve,Knitwear Shortsleeve,WINTER 2020,PISTACHIO,S,https://www.glassons.com/content/products/co-cinder-collared-tee-pistachio-front-ks46721knt.jpg?width=200
25530193,One Shoulder Bodysuit,Our latest bodysuit features a thin one shoulder strap and stretchy slim-fit material.,Knit Tops,Tops Bodysuit,Tops Bodysuit,WINTER 2020,BLACK,L,https://www.glassons.com/content/products/orangina-one-shoulder-bodysuit-black-front-tb46708pln.jpg?width=200
25556315,Seamless Cropped Vest Top,"This vest top features seamless ribbed material, a cropped length and front zip fastening detail.",Knit Tops,Tops Sleeveless,Tops Sleeveless,WINTER 2020,BLACK,XS/S,https://www.glassons.com/content/products/vaxon-vest-seamless-fall-in-love-front-tv47457sml.jpg?width=200
25573411,Linen Blend Tie Front Cami,"This cami features a cropped length, knot front detail, shoulder ties and linen blend material. 

Our linen blend is made from premium quality flax fibre, traceable back to farms from Western Europe. EUROPEAN FLAX® certified.",Blouses,Blouse Sleeveless,Blouse Sleeveless,WINTER 2020,WHITE,6,https://www.glassons.com/content/products/t-kabo-knot-front-cami-black-front-bv47542tlv.jpg?width=200
25609844,Cropped Tiger Trim Mesh Top,"This long sleeve top features a tiger print mesh fabric, with crew neckline and lettuce hem detail.",Knit Tops,Tops Longsleeve,Tops Longsleeve,SUMMER 2020,TIGER FEVER,L,https://www.glassons.com/content/products/cilina-cropped-mesh-ls-tiger-fever-front-tl47389tig.jpg?width=200
25543322,Floral Mesh Mini Dress,"This dress features a slim-fit, lace detailing, side split detail and floral mesh fabric with a full lining.",Dresses,Dresses Short,Dresses Short,WINTER 2020,HAPPY BOUQUETS,M,https://www.glassons.com/content/products/minty-mesh-mini-dress-happy-bouquets-front-ds47260hpb.jpg?width=200
25558371,Checkerboard Ribbed Skirt,"This mini skirt features a checkerboard style print, mini ribbed material and an elasticated waistband.",Skirts,Skirts,Skirts Short,SUMMER 2020,BLACK/WHITE,XS,https://www.glassons.com/content/products/chelsea-checkerboard-skirt-into-the-fuchsiawhite-front-ss47453chk.jpg?width=200
25505436,Animal Crossover Bikini Top,This bikini top features a cross-over style top with an animal print.,Swim,Swim Tops,Swim Tops,SUMMER 2021,B/W TWIRL,12,https://www.glassons.com/content/products/camy-crossover-bikini-top-bw-twirl-front-ga45963prt.jpg?width=200
25498707,Satin Tie Cami,"This cami features a cropped length, gathered side detail, shoulder ties, back shirring and satin material.",Blouses,Blouse Sleeveless,Blouse Sleeveless,WINTER 2020,MILK,16,https://www.glassons.com/content/products/cartia-cami-milk-front-bv46639was.jpg?width=200
25577969,Cropped Satin Wrap Blouse,"This top features a cropped length, wrap around tie front detail and satin fabric.",Blouses,Blouse Shortsleeve,Blouse Shortsleeve,SUMMER 2020,BLACK,10,https://www.glassons.com/content/products/wylee-wrap-blouse-feeling-blue-front-bs46907was.jpg?width=200
25418484,Silky Midi Skirt,"Featuring a bias cut, elastic waistband and midi length just below the knee. Black includes lining.",Skirts,Skirts,Skirts Short,WINTER 2020,MACY GREY,16,https://www.glassons.com/content/products/pilly-midi-skirt-macy-grey-front-sl40495ibh.jpg?width=200
25563047,Knit Polo Cardigan,"This cardigan features a polo style neckline, ribbed material and button through detail.",Knitwear,Knitwear Cardigans,Knitwear Cardigans,WINTER 2020,MILK,S,https://www.glassons.com/content/products/co-sophie-knit-cardigan-black-front-kc46089knt.jpg?width=200
25557930,Square Neck Knit Tank,"This tank features a square neckline, cropped length, mini ribbed material and wide shoulder straps.",Knitwear,Knitwear Sleeveless,Knitwear Sleeveless,WINTER 2020,MILK,XS,https://www.glassons.com/content/products/co-sophie-knit-top-happy-noodle-front-kv46090knt.jpg?width=200
25544114,Linen Blend Gingham Tie Back Dress,"This dress features tie back detail, a gingham print, linen blend material, side zip fastening and adjustable back straps.

Our linen viscose blend contains premium quality flax fibre. A natural and sustainable fibre, cultivated without artificial irrigation and GMO free that is traceable back to farms from Western Europe. EUROPEAN FLAX® certified.",Dresses,Dresses Short,Dresses Short,WINTER 2020,MINT GINGHAM,10,https://www.glassons.com/content/products/t-tia-tie-back-mini-dress-mint-gingham-front-ds46344tmg.jpg?width=200
25558241,Rib Knit Mini Skirt,This mini skirt features rib knit material and an elasticated waistband.,Skirts,Skirts,Skirts Short,SUMMER 2020,MILK,S,https://www.glassons.com/content/products/co-sophie-knit-skirt-black-front-ss46091knt.jpg?width=200
25557848,Ribbed Knit Skirt,"This skirt features a slim-fit, elasticated waistband and multi-coloured rib knit material.",Skirts,Skirts,Skirts Short,SUMMER 2020,SPACE DYE,M,https://www.glassons.com/content/products/co-sophie-space-dye-knit-skirt-space-dye-front-ss46091sd.jpg?width=200
25558333,Cropped Knit Cami,"This cropped cami features wide shoulder straps, ribbing and multi-coloured knit material.",Knitwear,Knitwear Sleeveless,Knitwear Sleeveless,WINTER 2020,SPACE DYE,M,https://www.glassons.com/content/products/co-sophie-space-dye-knit-top-space-dye-front-kv46090sd.jpg?width=200
25563153,Rib Knit Polo Cardigan,"This cardigan features a full-length, polo style neckline, space dyed rib knit material and self-covered buttons.",Knitwear,Knitwear Cardigans,Knitwear Cardigans,WINTER 2020,SPACE DYE,L,https://www.glassons.com/content/products/co-sophie-space-dye-knit-cardigan-space-dye-front-kc46089sd.jpg?width=200
25391893,Cropped Rib Knit Tank,"This knit top features a round neckline, wide rib knit material and low arm detail.",Knitwear,Knitwear Sleeveless,Knitwear Sleeveless,WINTER 2020,CERULEAN BLUE,S,https://www.glassons.com/content/products/coco-crop-knit-cerulean-blue-front-kv46128knt.jpg?width=200
25563429,Rib Knit Shrug,This knit shrug features wide ribbed material and rolled cuff detail.,Knitwear,Knitwear Cardigans,Knitwear Cardigans,WINTER 2020,BLACK,XS,https://www.glassons.com/content/products/sanju-shrug-black-front-kc47540knt.jpg?width=200
25607499,Cropped Floral Trim Mesh Top,"A longsleeve top in sheer mesh material with lettuce trim detail, a floral print and a cropped length.",Knit Tops,Tops Longsleeve,Tops Longsleeve,WINTER 2020,DAISY CLUB,M,https://www.glassons.com/content/products/cilina-cropped-mesh-ls-daisy-club-front-tl47389dai.jpg?width=200
25541977,Rib Knit Shrug Set,This set features a longsleeve shrug cardigan and bandeau top in a ribbed material.,Knitwear,Knitwear Cardigans,Knitwear Cardigans,WINTER 2020,WHITE,XL,https://www.glassons.com/content/products/co-sefa-knit-shrug-set-white-front-kc47294knt.jpg?width=200
25552218,Plaid Cropped Knit Cardigan,"This cardigan features a cropped length, plaid printed knit material, billow sleeves and button through detail.",Knitwear,Knitwear Cardigans,Knitwear Cardigans,WINTER 2020,MULTI CHECK,M,https://www.glassons.com/content/products/co-clifford-cardigan-multi-check-front-kc47584knt.jpg?width=200
25645903,Linen Blend Ruffle Skirt,"This skirt features a linen blend material, elasticated waistband and ruffle tiered detail.

Our linen blend is made from premium quality flax fibre, traceable back to farms from Western Europe. EUROPEAN FLAX® certified.",Skirts,Skirts,Skirts Short,SUMMER 2021,WHITE,14,https://www.glassons.com/content/products/t-tate-tiered-ruffle-mini-skirt-white-front-ss46442tlv.jpg?width=200
25496178,Balloon Sleeve Sweater,"This sweater features a cropped length, ribbed detailing, balloon sleeves and a crew neckline.",Knit Tops,Tops Longsleeve,Tops Longsleeve,WINTER 2020,PALE GREY MARLE,L,https://www.glassons.com/content/products/clif-chunky-ribbed-ls-washed-high-tide-front-tl46735rib.jpg?width=200
25593396,Cargo Denim Jean,"A cropped wide leg style jean with cargo pocket detail, front and back pockets. Inside leg: 78 cm.",Pants,Jeans Denim,Jeans Denim,WINTER 2021,VINTAGE BLACK,6,https://www.glassons.com/content/products/casper-cargo-jean-ferrari-b-wash-front-jd46268den.jpg?width=200
25491951,Short Sleeve Check Shacket,"This top features a heavy-weight material in a check print, V neckline and wrap front with button front fastening.",Outerwear,Jackets,Jackets,WINTER 2020,OH KALE NO CHECK,8,https://www.glassons.com/content/products/co-charli-shirt-jacket-oh-kale-no-check-front-jw47032chk.jpg?width=200
25574388,Knit Halter Top,"This bandeau style top features halter straps that can be tied around the neck, cut out detail and rib knit material.",Knitwear,Knitwear Sleeveless,Knitwear Sleeveless,SUMMER 2020,MOODY BLUE MARLE,XS,https://www.glassons.com/content/products/co-siren-knit-halter-top-mr-sandman-front-kv47226knt.jpg?width=200
25564563,Satin Scarf Top,"A bandana style top with a multi-coloured print, satin material and elasticated back detail.",Blouses,Blouse Sleeveless,Blouse Sleeveless,WINTER 2020,LAVA YOU TOO,S,https://www.glassons.com/content/products/simmy-scarf-top-lava-you-too-front-bv47418lav.jpg?width=200
25440232,Longsleeve Waffle Top,"Featuring a relaxed fit, light cotton blend textured waffle material and round crew style neckline.",Knit Tops,Tops Longsleeve,Tops Longsleeve,WINTER 2020,GREY MARLE,S,https://www.glassons.com/content/products/lima-longsleeve-waffle-white-front-tl44724cc.jpg?width=200
25571820,Knit Flare Pant,"These flare pants feature a rib knit material, high-rise fit, elasticated waistband and flared hem.",Pants,Pants Casual,Pants Casual,SUMMER 2020,MR SANDMAN,S,https://www.glassons.com/content/products/co-siren-knit-pant-mr-sandman-front-pw47228knt.jpg?width=200
25573060,Lace Mesh Mini Dress,This mini dress features a sheer mesh material with lace detailing and side split.,Dresses,Dresses Short,Dresses Short,WINTER 2020,BLEU BERRY,S,https://www.glassons.com/content/products/minty-mesh-mini-dress-black-front-ds47260mes.jpg?width=200
25527094,Cotton T-Shirt Dress,"This dress features 100% cotton material, a crew neckline and tiered skirt hemline.",Dresses,Dresses Short,Dresses Short,WINTER 2020,WHITE,S,https://www.glassons.com/content/products/janey-jersey-dress-white-front-ds46777cot.jpg?width=200
25582277,Linen Blend Gingham Cuffed Short,"This linen blend short features an elasticated waistband and cuffed hem detail. Our linen blend is made from premium quality flax fibre, traceable back to farms from Western Europe. EUROPEAN FLAX® certified.",Shorts,Shorts Woven,Shorts Woven,SUMMER 2020,MATCH POINT CHECK,8,https://www.glassons.com/content/products/t-teddy-pull-on-short-match-point-check-front-sw46766tmat.jpg?width=200
25575217,One Shoulder Ruched Side Top,"A one shoulder style crop top with ruched side detailing, a tie and stretch slim-fit material.",Knit Tops,Tops Shortsleeve,Tops Shortsleeve,SUMMER 2020,WHITE,S,https://www.glassons.com/content/products/otis-one-shoulder-ruched-side-top-black-front-ts47318pln.jpg?width=200
25498325,Denim Pearl Bustier Top,"This bustier features pearl and diamante button through detail, panelled detailing and denim material.",Blouses,Blouse Sleeveless,Blouse Sleeveless,WINTER 2020,BOWIE BLACK WASH,12,https://www.glassons.com/content/products/darla-denim-bustier-blouse-venice-worn-wash-front-bv46562dnm.jpg?width=200
25572254,Super Flare Leg Pant,These pants feature a super wide leg and elasticated waistband.,Pants,Pants Woven,Pants Woven,SUMMER 2020,HORCHATA,8,https://www.glassons.com/content/products/co-steely-super-wide-leg-pant-black-front-pw47307pln.jpg?width=200
25574722,Satin Tie Front Bralette,"This bralette features a tie front, elasticated back strap detail and silky material.",Blouses,Blouse Sleeveless,Blouse Sleeveless,SUMMER 2020,HORCHATA,8,https://www.glassons.com/content/products/co-steely-tie-front-bralette-black-front-bv46842pln.jpg?width=200
25618259,Oversized Marbled Button Up Shirt,"This oversized shirt is made from 100% LENZING™ ECOVERO™ Viscose Rayon and features a marble print, button through detail and a collar. 
 
We love our Traceable Viscose Rayon. Our certified Viscose fibres are branded Eco-Vero and derived from renewable wood sources using an eco-responsible production process. Eco-Vero fibres have been certified one of the most sustainable viscose on the market. Eco-Vero Lenzing fibres are traceable back to FSC Forest stewardship council - sustainably managed forests.",Blouses,Blouse Shortsleeve,Blouse Shortsleeve,SUMMER 2021,MARBLED PINK,10,https://www.glassons.com/content/products/t-oshea-oversized-shirt-marbled-pink-front-bs47642tmbl.jpg?width=200
25618174,Oversized Button Up Shirt,"This oversized shirt is made from 100% LENZING™ ECOVERO™ Viscose Rayon and features an animal print, button through detail and a collar. 
 
We love our Traceable Viscose Rayon. Our certified Viscose fibres are branded Eco-Vero and derived from renewable wood sources using an eco-responsible production process. Eco-Vero fibres have been certified one of the most sustainable viscose on the market. Eco-Vero Lenzing fibres are traceable back to FSC Forest stewardship council - sustainably managed forests.",Blouses,Blouse Shortsleeve,Blouse Shortsleeve,SUMMER 2021,TIGER FEVER,8,https://www.glassons.com/content/products/t-oshea-oversized-shirt-tiger-fever-front-bs47642ttig.jpg?width=200
25530278,Faux Leather Cross-Over Padded Heel,"These heels feature 100% faux leather, padded cross-over strap detailing and an open square toe.",Accessories,Shoes,Heels,SUMMER 2020,BLACK,7,https://www.glassons.com/content/products/iggy-padded-heel-black-front-sh47428pu.jpg?width=200
25639308,Bamboo Hoop Earrings,A set of two hoop earrings with bamboo textured detail in gold & silver hardware.,Accessories,Jewellery,Jewellery,NULL,GOLD/SILVER,OS,https://www.glassons.com/content/products/bamboo-hoops-goldsilver-front-je48044ear.jpg?width=200
25552874,Croc Envelope Mini Wallet,This mini wallet features textured croc 100% faux leather fabric with cardholder insert detail.,Accessories,Bags,Wallets,NULL,BLUE,OS,https://www.glassons.com/content/products/eli-envelope-wallet-black-front-bg47431pu.jpg?width=200
