orderid,orderitemid,customerid,barcode,locale,total,deliverysuburb,deliverycity,country,discountcodeamount,created
3961075,11022778,748844,26495132,NZ,49.99,Napier South,Napier,New Zealand,0.00,1652255884
3961074,11022776,711050,26448534,AU,69.05,Burleigh waters,Melbourne,Australia,9.40,1652255864
3961074,11022777,711050,26500591,AU,69.05,Burleigh waters,Melbourne,Australia,9.40,1652255864
3961074,11022774,711050,26558776,AU,69.05,Burleigh waters,Melbourne,Australia,9.40,1652255864
3961074,11022773,711050,26581187,AU,69.05,Burleigh waters,Melbourne,Australia,9.40,1652255864
3961074,11022775,711050,26600987,AU,69.05,Burleigh waters,Melbourne,Australia,9.40,1652255864
3961073,11022772,928215,26644950,NZ,56.94,Waitoa,Waikato,New Zealand,0.00,1652255839
3961072,11022771,1492400,26476957,AU,19.99,NULL,NULL,Australia,0.00,1652255816
3961071,11022770,2864755,26339382,NZ,33.98,Epsom,Auckland,New Zealand,6.00,1652255758
3961070,11022769,2737521,26178981,AU,60.98,Pacific Pines,Pacific Pines,Australia,0.00,1652255748
3961070,11022768,2737521,26304786,AU,60.98,Pacific Pines,Pacific Pines,Australia,0.00,1652255748
3961069,11022767,3893676,26215990,AU,49.44,Rooty Hill,Rooty Hill,Australia,7.50,1652255745
3961068,11022766,1523818,25691344,AU,59.99,Kyneton,Kyneton,Australia,0.00,1652255733
3961067,11022764,927933,25730340,NZ,71.98,Hornby,Christchurch,New Zealand,8.00,1652255721
3961067,11022765,927933,26551609,NZ,71.98,Hornby,Christchurch,New Zealand,8.00,1652255721
3961066,11022759,741111,26477558,NZ,249.95,RD1 Palmerston,Otago,New Zealand,0.00,1652255694
3961066,11022762,741111,26528656,NZ,249.95,RD1 Palmerston,Otago,New Zealand,0.00,1652255694
3961066,11022760,741111,26560076,NZ,249.95,RD1 Palmerston,Otago,New Zealand,0.00,1652255694
3961066,11022761,741111,26611037,NZ,249.95,RD1 Palmerston,Otago,New Zealand,0.00,1652255694
3961066,11022763,741111,26617275,NZ,249.95,RD1 Palmerston,Otago,New Zealand,0.00,1652255694
3961065,11022757,321971,25564884,NZ,56.98,Tūrangi,Waikato,New Zealand,0.00,1652255678
3961065,11022758,321971,25964516,NZ,56.98,Tūrangi,Waikato,New Zealand,0.00,1652255678
3961064,11022756,906000,26364087,NZ,54.13,Stoke,Nelson,New Zealand,11.80,1652255664
3961064,11022755,906000,26432366,NZ,54.13,Stoke,Nelson,New Zealand,11.80,1652255664
3961063,11022750,487727,26304816,AU,157.95,Balwyn,Melbourne,Australia,29.00,1652255649
3961063,11022754,487727,26355498,AU,157.95,Balwyn,Melbourne,Australia,29.00,1652255649
3961063,11022752,487727,26383682,AU,157.95,Balwyn,Melbourne,Australia,29.00,1652255649
3961063,11022753,487727,26544021,AU,157.95,Balwyn,Melbourne,Australia,29.00,1652255649
3961063,11022751,487727,26557328,AU,157.95,Balwyn,Melbourne,Australia,29.00,1652255649
3961062,11022749,3693036,26557076,AU,55.92,Deepwater,Gogango,Australia,0.00,1652255626
3961062,11022748,3693036,26557175,AU,55.92,Deepwater,Gogango,Australia,0.00,1652255626
3961062,11022746,3693036,26597140,AU,55.92,Deepwater,Gogango,Australia,0.00,1652255626
3961062,11022747,3693036,26597294,AU,55.92,Deepwater,Gogango,Australia,0.00,1652255626
3961061,11022745,1534743,26438849,AU,29.99,Bellfield,Bellfield,Australia,0.00,1652255621
3961060,11022744,3569521,26535432,AU,22.94,Worongary,Worongary,Australia,4.00,1652255603
3961059,11022743,2239104,26536477,NZ,65.98,Melling,Lower Hutt,New Zealand,14.00,1652255581
3961059,11022742,2239104,26562414,NZ,65.98,Melling,Lower Hutt,New Zealand,14.00,1652255581
3961058,11022741,973872,26667591,AU,24.44,Point Clare,Point Clare,Australia,0.00,1652255573
3961057,11022740,2901195,26480657,AU,79.98,Seville,Seville,Australia,0.00,1652255539
3961057,11022739,2901195,26640471,AU,79.98,Seville,Seville,Australia,0.00,1652255539
3961056,11022737,3390903,26040257,AU,53.46,Oatley,Oatley,Australia,0.00,1652255497
3961056,11022736,3390903,26049373,AU,53.46,Oatley,Oatley,Australia,0.00,1652255497
3961056,11022735,3390903,26448442,AU,53.46,Oatley,Oatley,Australia,0.00,1652255497
3961056,11022738,3390903,26461625,AU,53.46,Oatley,Oatley,Australia,0.00,1652255497
3961055,11022732,814286,25843583,NZ,53.97,Rolleston,Canterbury,New Zealand,0.00,1652255495
3961055,11022734,814286,26428147,NZ,53.97,Rolleston,Canterbury,New Zealand,0.00,1652255495
3961055,11022733,814286,26576220,NZ,53.97,Rolleston,Canterbury,New Zealand,0.00,1652255495
3961054,11022731,532189,26167145,NZ,56.94,Putiki,Wanganui,New Zealand,0.00,1652255489
3961053,11022730,583239,26363707,AU,56.94,Chifley,Chifley,Australia,0.00,1652255464
3961052,11022729,3347293,26362007,AU,29.99,Hawthorn,Hawthorn,Australia,0.00,1652255456
3961051,11022728,2946772,26227252,PH,139.99,Ayala Alabang,Muntinlupa,Philippines,10.00,1652255428
3961051,11022727,2946772,26591643,PH,139.99,Ayala Alabang,Muntinlupa,Philippines,10.00,1652255428
3961051,11022724,2946772,26595221,PH,139.99,Ayala Alabang,Muntinlupa,Philippines,10.00,1652255428
3961051,11022725,2946772,26596440,PH,139.99,Ayala Alabang,Muntinlupa,Philippines,10.00,1652255428
3961051,11022726,2946772,26609713,PH,139.99,Ayala Alabang,Muntinlupa,Philippines,10.00,1652255428
3961050,11022723,3312341,26332154,NZ,56.93,Kingseat,Auckland,New Zealand,0.00,1652255386
3961050,11022722,3312341,26618616,NZ,56.93,Kingseat,Auckland,New Zealand,0.00,1652255386
3961049,11022720,2726945,25924893,NZ,169.96,Te Awamutu,Waikato,New Zealand,0.00,1652255386
3961049,11022719,2726945,26405803,NZ,169.96,Te Awamutu,Waikato,New Zealand,0.00,1652255386
3961049,11022721,2726945,26632094,NZ,169.96,Te Awamutu,Waikato,New Zealand,0.00,1652255386
3961049,11022718,2726945,26687285,NZ,169.96,Te Awamutu,Waikato,New Zealand,0.00,1652255386
3961048,11022713,3439381,26222646,AU,175.42,Robina,Robina,Australia,0.00,1652255382
3961048,11022712,3439381,26394428,AU,175.42,Robina,Robina,Australia,0.00,1652255382
3961048,11022710,3439381,26433011,AU,175.42,Robina,Robina,Australia,0.00,1652255382
3961048,11022711,3439381,26438009,AU,175.42,Robina,Robina,Australia,0.00,1652255382
3961048,11022714,3439381,26460949,AU,175.42,Robina,Robina,Australia,0.00,1652255382
3961048,11022715,3439381,26506289,AU,175.42,Robina,Robina,Australia,0.00,1652255382
3961048,11022717,3439381,26565637,AU,175.42,Robina,Robina,Australia,0.00,1652255382
3961048,11022716,3439381,26614182,AU,175.42,Robina,Robina,Australia,0.00,1652255382
3961047,11022709,3481926,26614465,AU,46.94,Loftus,Loftus,Australia,10.00,1652255382
3961046,11022708,3147555,26632100,NZ,59.99,Māngere Bridge,Auckland,New Zealand,0.00,1652255379
3961045,11022706,2701342,25908350,AU,125.94,Coolum Beach,Coolum Beach,Australia,29.00,1652255369
3961045,11022705,2701342,26343655,AU,125.94,Coolum Beach,Coolum Beach,Australia,29.00,1652255369
3961045,11022707,2701342,26428079,AU,125.94,Coolum Beach,Coolum Beach,Australia,29.00,1652255369
3961045,11022704,2701342,26437279,AU,125.94,Coolum Beach,Coolum Beach,Australia,29.00,1652255369
3961045,11022703,2701342,26643267,AU,125.94,Coolum Beach,Coolum Beach,Australia,29.00,1652255369
3961044,11022701,2266465,26566399,NZ,119.97,Flat Bush,Auckland,New Zealand,0.00,1652255351
3961044,11022702,2266465,26566450,NZ,119.97,Flat Bush,Auckland,New Zealand,0.00,1652255351
3961044,11022700,2266465,26601977,NZ,119.97,Flat Bush,Auckland,New Zealand,0.00,1652255351
3961043,11022699,3430997,26636931,AU,78.47,Thirroul,Thirroul,Australia,0.00,1652255323
3961043,11022697,3430997,26666884,AU,78.47,Thirroul,Thirroul,Australia,0.00,1652255323
3961043,11022698,3430997,26667584,AU,78.47,Thirroul,Thirroul,Australia,0.00,1652255323
3961042,11022696,2435545,26434803,AU,129.97,St Kilda,St Kilda,Australia,0.00,1652255284
3961042,11022695,2435545,26656847,AU,129.97,St Kilda,St Kilda,Australia,0.00,1652255284
3961041,11022693,2523743,25967760,NZ,41.95,Hamilton Lake,Hamilton,New Zealand,0.00,1652255220
3961041,11022694,2523743,25967777,NZ,41.95,Hamilton Lake,Hamilton,New Zealand,0.00,1652255220
3961040,11022692,1143994,25686364,NZ,119.97,NULL,NULL,New Zealand,0.00,1652255217
3961039,11022689,462735,25964509,NZ,119.97,Onekawa,Napier,New Zealand,0.00,1652255212
3961039,11022690,462735,26132907,NZ,119.97,Onekawa,Napier,New Zealand,0.00,1652255212
3961039,11022691,462735,26579658,NZ,119.97,Onekawa,Napier,New Zealand,0.00,1652255212
3961038,11022687,2353840,26451510,NZ,109.98,Māngere,Auckland,New Zealand,0.00,1652255198
3961038,11022688,2353840,26546032,NZ,109.98,Māngere,Auckland,New Zealand,0.00,1652255198
3961037,11022686,1350874,26580081,NZ,119.95,Massey,Auckland,New Zealand,0.00,1652255190
3961037,11022683,1350874,26597126,NZ,119.95,Massey,Auckland,New Zealand,0.00,1652255190
3961037,11022682,1350874,26599519,NZ,119.95,Massey,Auckland,New Zealand,0.00,1652255190
3961037,11022684,1350874,26599557,NZ,119.95,Massey,Auckland,New Zealand,0.00,1652255190
3961037,11022685,1350874,26716879,NZ,119.95,Massey,Auckland,New Zealand,0.00,1652255190
3961036,11022681,3893670,26227252,NZ,99.99,Ilam,Christchurch,New Zealand,0.00,1652255185
3961036,11022680,3893670,999999,NZ,99.99,Ilam,Christchurch,New Zealand,0.00,1652255185
3961035,11022675,569173,26410043,AU,149.93,Kuraby,Kuraby,Australia,35.00,1652255178
3961035,11022676,569173,26578026,AU,149.93,Kuraby,Kuraby,Australia,35.00,1652255178
3961035,11022678,569173,26593951,AU,149.93,Kuraby,Kuraby,Australia,35.00,1652255178
3961035,11022674,569173,26637792,AU,149.93,Kuraby,Kuraby,Australia,35.00,1652255178
3961035,11022673,569173,26648057,AU,149.93,Kuraby,Kuraby,Australia,35.00,1652255178
3961035,11022679,569173,26686073,AU,149.93,Kuraby,Kuraby,Australia,35.00,1652255178
3961035,11022677,569173,26693767,AU,149.93,Kuraby,Kuraby,Australia,35.00,1652255178
3961034,11022671,3893663,26069555,AU,125.94,Melbourne,NULL,Australia,0.00,1652255158
3961034,11022670,3893663,26366852,AU,125.94,Melbourne,NULL,Australia,0.00,1652255158
3961034,11022669,3893663,26478159,AU,125.94,Melbourne,NULL,Australia,0.00,1652255158
3961034,11022672,3893663,26567709,AU,125.94,Melbourne,NULL,Australia,0.00,1652255158
3961034,11022668,3893663,26597133,AU,125.94,Melbourne,NULL,Australia,0.00,1652255158
3961034,11022667,3893663,26597140,AU,125.94,Melbourne,NULL,Australia,0.00,1652255158
3961033,11022665,3719313,26298887,AU,36.93,Cleveland,Cleveland,Australia,0.00,1652255151
3961033,11022666,3719313,26638270,AU,36.93,Cleveland,Cleveland,Australia,0.00,1652255151
3961032,11022663,1644481,26581187,AU,58.48,South Perth,South Perth,Australia,12.00,1652255146
3961032,11022664,1644481,26675138,AU,58.48,South Perth,South Perth,Australia,12.00,1652255146
3961031,11022660,3893668,26424736,AU,109.97,Woolloongabba,Woolloongabba,Australia,0.00,1652255135
3961031,11022662,3893668,26511320,AU,109.97,Woolloongabba,Woolloongabba,Australia,0.00,1652255135
3961031,11022661,3893668,26606958,AU,109.97,Woolloongabba,Woolloongabba,Australia,0.00,1652255135
3961030,11022658,3525160,25390322,AU,54.91,Elliminyt,Elliminyt,Australia,0.00,1652255129
3961030,11022659,3525160,26274720,AU,54.91,Elliminyt,Elliminyt,Australia,0.00,1652255129
3961030,11022657,3525160,26525150,AU,54.91,Elliminyt,Elliminyt,Australia,0.00,1652255129
3961030,11022656,3525160,26616322,AU,54.91,Elliminyt,Elliminyt,Australia,0.00,1652255129
3961029,11022655,2455578,26438849,AU,30.94,Kingsley,Kingsley,Australia,6.00,1652255111
3961028,11022649,3330735,26439815,AU,98.94,Waterford West,Waterford West,Australia,16.00,1652255096
3961028,11022652,3330735,26448428,AU,98.94,Waterford West,Waterford West,Australia,16.00,1652255096
3961028,11022651,3330735,26581200,AU,98.94,Waterford West,Waterford West,Australia,16.00,1652255096
3961028,11022650,3330735,26597324,AU,98.94,Waterford West,Waterford West,Australia,16.00,1652255096
3961028,11022654,3330735,26630816,AU,98.94,Waterford West,Waterford West,Australia,16.00,1652255096
3961028,11022653,3330735,26632278,AU,98.94,Waterford West,Waterford West,Australia,16.00,1652255096
3961027,11022645,1166217,26274607,NZ,114.96,Levin,Manawatu-Wanganui,New Zealand,0.00,1652255078
3961027,11022647,1166217,26444185,NZ,114.96,Levin,Manawatu-Wanganui,New Zealand,0.00,1652255078
3961027,11022646,1166217,26622538,NZ,114.96,Levin,Manawatu-Wanganui,New Zealand,0.00,1652255078
3961027,11022648,1166217,26632117,NZ,114.96,Levin,Manawatu-Wanganui,New Zealand,0.00,1652255078
3961026,11022640,543588,26005850,NZ,174.97,NULL,NULL,New Zealand,0.00,1652255055
3961026,11022644,543588,26363783,NZ,174.97,NULL,NULL,New Zealand,0.00,1652255055
3961026,11022642,543588,26370019,NZ,174.97,NULL,NULL,New Zealand,0.00,1652255055
3961026,11022641,543588,26392714,NZ,174.97,NULL,NULL,New Zealand,0.00,1652255055
3961026,11022643,543588,26572789,NZ,174.97,NULL,NULL,New Zealand,0.00,1652255055
3961025,11022639,3044087,26428093,NZ,99.98,Warrington,Otago,New Zealand,0.00,1652255045
3961025,11022638,3044087,26703923,NZ,99.98,Warrington,Otago,New Zealand,0.00,1652255045
3961024,11022636,162426,26318455,NZ,99.98,Wharekaho,Whitianga,New Zealand,0.00,1652255026
3961024,11022637,162426,26454825,NZ,99.98,Wharekaho,Whitianga,New Zealand,0.00,1652255026
3961023,11022634,1234383,25730333,NZ,134.98,Papakowhai,Porirua,New Zealand,0.00,1652255009
3961023,11022635,1234383,26027180,NZ,134.98,Papakowhai,Porirua,New Zealand,0.00,1652255009
3961023,11022633,1234383,26409979,NZ,134.98,Papakowhai,Porirua,New Zealand,0.00,1652255009
3961023,11022632,1234383,26690582,NZ,134.98,Papakowhai,Porirua,New Zealand,0.00,1652255009
3961022,11022631,3398421,26498942,AU,30.94,Aldinga Beach,Aldinga Beach,Australia,6.00,1652255008
3961021,11022630,3893437,26598192,AU,50.99,Parkdale,Parkdale,Australia,9.00,1652255002
3961020,11022628,3893666,26320168,AU,24.98,IVANHOE,NULL,Australia,0.00,1652254969
3961020,11022629,3893666,26462974,AU,24.98,IVANHOE,NULL,Australia,0.00,1652254969
3961019,11022627,216807,26645469,NZ,89.98,Churton Park,Wellington,New Zealand,0.00,1652254961
3961019,11022626,216807,26649191,NZ,89.98,Churton Park,Wellington,New Zealand,0.00,1652254961
3961018,11022625,3804971,25912616,AU,56.94,NULL,NULL,Australia,0.00,1652254955
3961018,11022622,3804971,26557083,AU,56.94,NULL,NULL,Australia,0.00,1652254955
3961018,11022621,3804971,26557182,AU,56.94,NULL,NULL,Australia,0.00,1652254955
3961018,11022620,3804971,26557236,AU,56.94,NULL,NULL,Australia,0.00,1652254955
3961018,11022624,3804971,26558677,AU,56.94,NULL,NULL,Australia,0.00,1652254955
3961018,11022623,3804971,26558738,AU,56.94,NULL,NULL,Australia,0.00,1652254955
3961017,11022618,3893664,26412405,NZ,63.03,Onehunga,Auckland,New Zealand,0.00,1652254952
3961017,11022619,3893664,26572765,NZ,63.03,Onehunga,Auckland,New Zealand,0.00,1652254952
3961016,11022617,763935,26304588,NZ,69.97,Hillcrest,Rotorua,New Zealand,0.00,1652254948
3961016,11022616,763935,26340371,NZ,69.97,Hillcrest,Rotorua,New Zealand,0.00,1652254948
3961016,11022614,763935,26541150,NZ,69.97,Hillcrest,Rotorua,New Zealand,0.00,1652254948
3961016,11022613,763935,26541419,NZ,69.97,Hillcrest,Rotorua,New Zealand,0.00,1652254948
3961016,11022615,763935,26587165,NZ,69.97,Hillcrest,Rotorua,New Zealand,0.00,1652254948
3961015,11022608,834195,25998283,AU,154.94,Donvale,Mont Albert North,Australia,30.00,1652254938
3961015,11022609,834195,26150420,AU,154.94,Donvale,Mont Albert North,Australia,30.00,1652254938
3961015,11022607,834195,26304816,AU,154.94,Donvale,Mont Albert North,Australia,30.00,1652254938
3961015,11022610,834195,26509136,AU,154.94,Donvale,Mont Albert North,Australia,30.00,1652254938
3961015,11022611,834195,26519135,AU,154.94,Donvale,Mont Albert North,Australia,30.00,1652254938
3961015,11022612,834195,26606477,AU,154.94,Donvale,Mont Albert North,Australia,30.00,1652254938
3961014,11022606,3381212,26541532,NZ,41.95,Glen Eden,Auckland,New Zealand,0.00,1652254869
3961013,11022603,3893628,26143125,AU,195.46,Putney,Putney,Australia,34.50,1652254844
3961013,11022605,3893628,26205007,AU,195.46,Putney,Putney,Australia,34.50,1652254844
3961013,11022604,3893628,26224558,AU,195.46,Putney,Putney,Australia,34.50,1652254844
3961013,11022602,3893628,26452470,AU,195.46,Putney,Putney,Australia,34.50,1652254844
3961012,11022601,3843629,26594064,AU,30.94,Jordan Springs,Jordan Springs,Australia,6.00,1652254817
3961011,11022600,3893662,26649566,AU,29.99,NULL,NULL,Australia,0.00,1652254817
3961010,11022598,3823533,26383156,AU,159.96,Como,Como,Australia,20.00,1652254779
3961010,11022599,3823533,26651330,AU,159.96,Como,Como,Australia,20.00,1652254779
3961010,11022597,3823533,26675183,AU,159.96,Como,Como,Australia,20.00,1652254779
3961009,11022595,1149053,26372693,NZ,149.98,Otago,Clinton,New Zealand,0.00,1652254764
3961009,11022596,1149053,26632094,NZ,149.98,Otago,Clinton,New Zealand,0.00,1652254764
3961008,11022594,233077,26238180,NZ,26.94,Papatoetoe,Auckland,New Zealand,0.00,1652254724
3961007,11022591,3893661,26304793,AU,64.97,Shepparton,Shepparton,Australia,0.00,1652254702
3961007,11022592,3893661,26580340,AU,64.97,Shepparton,Shepparton,Australia,0.00,1652254702
3961007,11022593,3893661,26664071,AU,64.97,Shepparton,Shepparton,Australia,0.00,1652254702
3961006,11022590,3296896,25510171,NZ,165.94,Westbrook,Palmerston North,New Zealand,0.00,1652254700
3961006,11022586,3296896,25593471,NZ,165.94,Westbrook,Palmerston North,New Zealand,0.00,1652254700
3961006,11022587,3296896,25606539,NZ,165.94,Westbrook,Palmerston North,New Zealand,0.00,1652254700
3961006,11022589,3296896,26140995,NZ,165.94,Westbrook,Palmerston North,New Zealand,0.00,1652254700
3961006,11022588,3296896,26240749,NZ,165.94,Westbrook,Palmerston North,New Zealand,0.00,1652254700
3961006,11022585,3296896,26687339,NZ,165.94,Westbrook,Palmerston North,New Zealand,0.00,1652254700
3961005,11022584,3893659,26355177,NZ,26.94,Kelston,Auckland,New Zealand,0.00,1652254680
3961004,11022582,3639123,26460383,NZ,119.98,Sydenham,Christchurch,New Zealand,0.00,1652254628
3961004,11022583,3639123,26460567,NZ,119.98,Sydenham,Christchurch,New Zealand,0.00,1652254628
3961003,11022581,1648234,26464930,NZ,26.94,Camberley,Hastings,New Zealand,0.00,1652254584
3961002,11022579,3828019,26405094,AU,59.48,Bossley Park,Bossley Park,Australia,10.50,1652254545
3961002,11022580,3828019,26617282,AU,59.48,Bossley Park,Bossley Park,Australia,10.50,1652254545
3961001,11022573,3893656,26409962,AU,249.93,NULL,NULL,Australia,0.00,1652254526
3961001,11022578,3893656,26428130,AU,249.93,NULL,NULL,Australia,0.00,1652254526
3961001,11022575,3893656,26495286,AU,249.93,NULL,NULL,Australia,0.00,1652254526
3961001,11022576,3893656,26571768,AU,249.93,NULL,NULL,Australia,0.00,1652254526
3961001,11022577,3893656,26608938,AU,249.93,NULL,NULL,Australia,0.00,1652254526
3961001,11022572,3893656,26626772,AU,249.93,NULL,NULL,Australia,0.00,1652254526
3961001,11022574,3893656,26684895,AU,249.93,NULL,NULL,Australia,0.00,1652254526
3961000,11022571,3893655,26589657,NZ,46.94,Three Kings,Auckland,New Zealand,0.00,1652254503
3960999,11022561,1054505,26075297,AU,192.90,Wynnum West,Wynnum West,Australia,12.00,1652254482
3960999,11022568,1054505,26231013,AU,192.90,Wynnum West,Wynnum West,Australia,12.00,1652254482
3960999,11022565,1054505,26349947,AU,192.90,Wynnum West,Wynnum West,Australia,12.00,1652254482
3960999,11022567,1054505,26362885,AU,192.90,Wynnum West,Wynnum West,Australia,12.00,1652254482
3960999,11022563,1054505,26464992,AU,192.90,Wynnum West,Wynnum West,Australia,12.00,1652254482
3960999,11022562,1054505,26465210,AU,192.90,Wynnum West,Wynnum West,Australia,12.00,1652254482
3960999,11022566,1054505,26468181,AU,192.90,Wynnum West,Wynnum West,Australia,12.00,1652254482
3960999,11022564,1054505,26492100,AU,192.90,Wynnum West,Wynnum West,Australia,12.00,1652254482
3960999,11022569,1054505,26583228,AU,192.90,Wynnum West,Wynnum West,Australia,12.00,1652254482
3960999,11022570,1054505,26631196,AU,192.90,Wynnum West,Wynnum West,Australia,12.00,1652254482
3960998,11022560,3893636,26508962,NZ,50.99,Takaro,Palmerston North,New Zealand,9.00,1652254481
3960997,11022559,1399082,26215976,AU,63.98,Lane Cove,Lane Cove,Australia,16.00,1652254455
3960997,11022558,1399082,26649566,AU,63.98,Lane Cove,Lane Cove,Australia,16.00,1652254455
3960996,11022557,1344712,26574332,AU,49.98,Mooroolbark,Mooroolbark,Australia,0.00,1652254453
3960995,11022555,627024,26399294,NZ,259.98,RD1,Hamilton,New Zealand,0.00,1652254453
3960995,11022556,627024,26399300,NZ,259.98,RD1,Hamilton,New Zealand,0.00,1652254453
3960994,11022553,3893652,26594989,US,64.62,NULL,Riverside,United States,5.00,1652254453
3960994,11022554,3893652,26615462,US,64.62,NULL,Riverside,United States,5.00,1652254453
3960993,11022551,3893651,26623726,AU,69.98,Jan Juc,Jan Juc,Australia,0.00,1652254453
3960993,11022552,3893651,26640716,AU,69.98,Jan Juc,Jan Juc,Australia,0.00,1652254453
3960992,11022550,597116,26493725,NZ,36.94,Te Houka,Otago,New Zealand,0.00,1652254438
3960991,11022548,3776317,26487960,AU,65.47,NULL,NULL,Australia,0.00,1652254394
3960991,11022547,3776317,26561189,AU,65.47,NULL,NULL,Australia,0.00,1652254394
3960991,11022549,3776317,26617268,AU,65.47,NULL,NULL,Australia,0.00,1652254394
3960990,11022546,1310025,26629087,NZ,31.99,Kohimarama,Auckland,New Zealand,8.00,1652254394
3960989,11022545,2571681,26600369,AU,69.98,Florey,Florey,Australia,0.00,1652254369
3960988,11022544,311836,26476964,AU,19.99,NULL,NULL,Australia,0.00,1652254361
3960987,11022543,3893637,26409535,AU,26.94,Glandore,Glandore,Australia,0.00,1652254348
3960986,11022541,3713328,25979060,AU,151.96,Buddina,Buddina,Australia,38.00,1652254307
3960986,11022539,3713328,26364223,AU,151.96,Buddina,Buddina,Australia,38.00,1652254307
3960986,11022542,3713328,26365213,AU,151.96,Buddina,Buddina,Australia,38.00,1652254307
3960986,11022540,3713328,26377636,AU,151.96,Buddina,Buddina,Australia,38.00,1652254307
3960985,11022538,3867394,26609393,AU,59.99,NULL,NULL,Australia,0.00,1652254221
3960984,11022537,1426505,26461960,NZ,89.96,Addington,Christchurch,New Zealand,0.00,1652254173
3960984,11022534,1426505,26557977,NZ,89.96,Addington,Christchurch,New Zealand,0.00,1652254173
3960984,11022536,1426505,26582276,NZ,89.96,Addington,Christchurch,New Zealand,0.00,1652254173
3960984,11022535,1426505,26639864,NZ,89.96,Addington,Christchurch,New Zealand,0.00,1652254173
3960983,11022531,916090,26365282,AU,234.93,Korora,Korora,Australia,0.00,1652254089
3960983,11022532,916090,26378121,AU,234.93,Korora,Korora,Australia,0.00,1652254089
3960983,11022527,916090,26378275,AU,234.93,Korora,Korora,Australia,0.00,1652254089
3960983,11022528,916090,26431246,AU,234.93,Korora,Korora,Australia,0.00,1652254089
3960983,11022530,916090,26464053,AU,234.93,Korora,Korora,Australia,0.00,1652254089
3960983,11022533,916090,26487298,AU,234.93,Korora,Korora,Australia,0.00,1652254089
3960983,11022529,916090,26582313,AU,234.93,Korora,Korora,Australia,0.00,1652254089
3960982,11022526,3890868,26409979,AU,31.98,NULL,NULL,Australia,8.00,1652254089
3960982,11022525,3890868,26410029,AU,31.98,NULL,NULL,Australia,8.00,1652254089
3960981,11022523,927348,25691344,AU,381.91,noosaville,sunshine coast,Australia,78.00,1652254084
3960981,11022520,927348,26480657,AU,381.91,noosaville,sunshine coast,Australia,78.00,1652254084
3960981,11022517,927348,26505657,AU,381.91,noosaville,sunshine coast,Australia,78.00,1652254084
3960981,11022524,927348,26511344,AU,381.91,noosaville,sunshine coast,Australia,78.00,1652254084
3960981,11022519,927348,26560113,AU,381.91,noosaville,sunshine coast,Australia,78.00,1652254084
3960981,11022516,927348,26582580,AU,381.91,noosaville,sunshine coast,Australia,78.00,1652254084
3960981,11022518,927348,26608044,AU,381.91,noosaville,sunshine coast,Australia,78.00,1652254084
3960981,11022521,927348,26675190,AU,381.91,noosaville,sunshine coast,Australia,78.00,1652254084
3960981,11022522,927348,26684918,AU,381.91,noosaville,sunshine coast,Australia,78.00,1652254084
3960980,11022514,630889,26451862,NZ,139.98,Henderson,Auckland,New Zealand,0.00,1652254065
3960980,11022515,630889,26464138,NZ,139.98,Henderson,Auckland,New Zealand,0.00,1652254065
3960979,11022511,828380,26318448,NZ,339.92,Havelock North,"Hawke's Bay",New Zealand,0.00,1652254059
3960979,11022509,828380,26318561,NZ,339.92,Havelock North,"Hawke's Bay",New Zealand,0.00,1652254059
3960979,11022510,828380,26318684,NZ,339.92,Havelock North,"Hawke's Bay",New Zealand,0.00,1652254059
3960979,11022512,828380,26467191,NZ,339.92,Havelock North,"Hawke's Bay",New Zealand,0.00,1652254059
3960979,11022513,828380,26467283,NZ,339.92,Havelock North,"Hawke's Bay",New Zealand,0.00,1652254059
3960978,11022508,545129,26215662,AU,79.98,Pakenham,Pakenham,Australia,20.00,1652254057
3960978,11022507,545129,26367484,AU,79.98,Pakenham,Pakenham,Australia,20.00,1652254057
3960977,11022505,710487,25821536,NZ,75.03,Redwood,Christchurch,New Zealand,8.00,1652254049
3960977,11022506,710487,26675121,NZ,75.03,Redwood,Christchurch,New Zealand,8.00,1652254049
3960976,11022503,3352961,25822175,NZ,129.97,South Hill,Oamaru,New Zealand,0.00,1652254034
3960976,11022502,3352961,25941012,NZ,129.97,South Hill,Oamaru,New Zealand,0.00,1652254034
3960976,11022504,3352961,26529042,NZ,129.97,South Hill,Oamaru,New Zealand,0.00,1652254034
3960975,11022501,168505,25964516,NZ,46.94,Athenree,Waihi Beach,New Zealand,0.00,1652254018
3960974,11022500,3893643,26426440,AU,59.99,North Richmond,NULL,Australia,0.00,1652254005
3960973,11022499,2384170,26132891,NZ,79.98,Parkvale,Hastings,New Zealand,20.00,1652253997
3960973,11022498,2384170,26454825,NZ,79.98,Parkvale,Hastings,New Zealand,20.00,1652253997
3960972,11022497,1489208,26075303,AU,24.98,Woodlands,Woodlands,Australia,0.00,1652253995
3960971,11022496,1065569,999998,AU,30.00,NULL,NULL,Australia,0.00,1652253966
3960970,11022492,1527789,26077932,AU,150.94,Figtree,Figtree,Australia,34.00,1652253964
3960970,11022494,1527789,26408958,AU,150.94,Figtree,Figtree,Australia,34.00,1652253964
3960970,11022493,1527789,26503639,AU,150.94,Figtree,Figtree,Australia,34.00,1652253964
3960970,11022490,1527789,26543840,AU,150.94,Figtree,Figtree,Australia,34.00,1652253964
3960970,11022495,1527789,26549422,AU,150.94,Figtree,Figtree,Australia,34.00,1652253964
3960970,11022491,1527789,26618159,AU,150.94,Figtree,Figtree,Australia,34.00,1652253964
